   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	49729	17616	3205	9030	1939	3551	814	4063	4877	40218	80.8743
Sherpur	82097	36908	6999	10175	2075	3147	2784	5596	8380	67684	82.4439
Shibganj	89224	36921	3906	17441	1806	4453	4804	6502	11306	75833	84.9917
Dhunot	65302	26503	4051	11096	2247	3071	2781	4272	7053	54021	82.7249
Dupchanchia	43841	19532	2274	5084	1014	2418	3084	3468	6552	36874	84.1085
Nandigram	43316	24315	1713	2627	553	1010	2095	2821	4916	35134	81.1109
Adamdighi	45103	20531	2939	3974	1140	1478	1639	4939	6578	36640	81.2363
Bogra Sadar	93403	36196	9988	11537	2657	6874	2150	6141	8291	75543	80.8786
Kahaloo	54771	24542	4311	5169	978	3666	3812	3287	7099	45765	83.5570
Gabtali	72034	26946	4450	17289	992	3983	1273	3563	4836	58496	81.2061
Sonatola	39532	17809	2562	5494	1805	2525	748	2532	3280	33475	84.6782
Shajahanpur	79395	34775	9120	8544	2222	3823	2037	4338	6375	64859	81.6915

 
