   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	82609	23895	9448	15042	5124	1814	603	6106	6709	62032	75.0911
Nasirnagar	53174	20332	3343	6828	891	439	645	4892	5537	37370	70.2787
Nabinagar	82986	28499	9113	13427	3242	546	573	7070	7643	62470	75.2778
Kashba	59726	19534	5848	9795	3487	1037	477	4619	5096	44797	75.0042
Sarail	49288	16144	4599	8546	2226	1329	446	3206	3652	36496	74.0464
Bancharampur	54184	15418	3047	12542	2442	1177	181	4352	4533	39159	72.2704
Akhaura	27066	9569	1663	4711	911	530	630	2140	2770	20154	74.4624
Ashuganj	26494	8088	3153	4426	1860	281	113	2712	2825	20633	77.8780
Bijoy Nagar	44049	13637	3007	7792	3028	994	719	3628	4347	32805	74.4739

 
