   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:24
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	48159	18885	2412	6038	2132	2455	418	4244	4662	36584	75.9650
Sherpur	76588	37635	3271	7784	1390	1154	1786	3876	5662	56896	74.2884
Shibganj	88021	38054	3413	10087	1559	1914	3501	5150	8651	63678	72.3441
Dhunot	64402	26225	1942	11453	1202	752	1849	3219	5068	46642	72.4232
Dupchanchia	41854	19364	1355	4718	1321	707	2480	2732	5212	32677	78.0738
Nandigram	43086	22677	793	2493	690	325	1513	2112	3625	30603	71.0277
Adamdighi	42776	21037	2171	3696	836	549	819	4223	5042	33331	77.9199
Bogra Sadar	90081	35469	7694	10273	2949	4423	1924	5436	7360	68168	75.6741
Kahaloo	52918	26337	2962	3662	1128	1389	2918	2753	5671	41149	77.7599
Gabtali	72774	28300	2799	12908	1335	2644	1011	3839	4850	52836	72.6029
Sonatola	38400	16970	1978	5037	1213	557	332	2320	2652	28407	73.9766
Shajahanpur	71624	32401	6191	8189	2083	1963	1505	3117	4622	55449	77.4168

 
