   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Naogaon Sadar	60147	28304	2038	4972	1310	1113	302	8265	8567	46304	76.9847
Mohadebpur	65922	36022	1815	4632	779	314	1386	7371	8757	52319	79.3650
Manda	87736	47136	1523	6605	1736	525	1299	12361	13660	71185	81.1355
Badalgachhi	45282	20018	2048	4045	1123	325	624	8045	8669	36228	80.0053
Rani Nagar	36711	20709	1815	2372	570	197	996	3426	4422	30085	81.9509
Patnitola	50472	25763	2006	2491	1500	66	2162	4579	6741	38567	76.4127
Atrai	44132	19938	2419	2973	1696	406	1533	4631	6164	33596	76.1262
Dhamoirhat	41116	21515	1421	3058	975	73	1122	3667	4789	31831	77.4176
Niamatpur	52560	26342	2476	3833	1495	351	2039	6436	8475	42972	81.7580
Porsa	23896	12645	1080	1305	634	34	823	1389	2212	17910	74.9498
Sapahar	33094	15530	1401	3177	305	259	1781	1379	3160	23832	72.0131

 
