   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	17630	7078	780	3086	962	722	882	866	1748	14376	81.5428
Khagrachhari Sadar	18866	7086	711	3277	695	1624	698	888	1586	14979	79.3968
Mahalchhari	9185	4236	224	1295	311	429	536	240	776	7271	79.1617
Panchhari	11070	5756	324	1082	236	471	268	255	523	8392	75.8085
Ramgarh	12571	5680	526	1897	218	532	197	294	491	9344	74.3298
Manikchhari	11385	3607	246	2571	308	607	268	1037	1305	8644	75.9245
Matiranga	24866	9563	1049	4329	722	960	1561	1614	3175	19798	79.6188
Lakshmichhari	5570	2521	153	506	513	165	156	319	475	4333	77.7917

 
