   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:01
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	94811	41963	8279	6188	3115	2021	1046	11551	12597	74163	78.2219
Nagarpur	65264	28511	4348	6885	1494	2769	360	4751	5111	49118	75.2605
Bhuapur	42468	15838	4005	7516	1315	2852	838	1414	2252	33778	79.5375
Ghatail	102312	43267	7152	13846	1860	4421	3548	5959	9507	80053	78.2440
Basail	38946	14823	3012	3895	2205	2118	891	3018	3909	29962	76.9322
Tangail Sadar	119309	39768	12829	18842	2365	7085	2945	9326	12271	93160	78.0830
Kalihati	85747	34151	8212	11845	2095	3971	1516	6380	7896	68170	79.5013
Modhupur	113520	53236	5908	16324	1286	4004	4396	6085	10481	91239	80.3726
Gopalpur	58019	21993	4910	9253	1467	2571	1896	3810	5706	45900	79.1120
Shakhipur	68201	31999	3949	4540	1298	1781	1857	3770	5627	49194	72.1309
Delduar	47475	18836	4057	4464	1032	1686	646	5239	5885	35960	75.7451

 
