   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	26388	9580	3304	3123	1243	1498	663	1415	2078	20826	78.9222
Rangunia	69786	27312	3169	8716	3044	2258	568	6806	7374	51873	74.3315
Doublemooring	43228	15662	5917	4882	1279	1502	785	1936	2721	31963	73.9405
Fatichhari	93196	33304	5570	11775	2619	3531	419	6770	7189	63988	68.6596
Hathazari	68941	28581	6321	4627	2597	1820	295	4510	4805	48751	70.7141
Sitakunda	62723	24157	3868	8537	2440	1960	230	4476	4706	45668	72.8090
Mirsharai	74662	26144	3776	11930	3882	1727	84	5671	5755	53214	71.2732
Rawzan	66052	25207	4487	6624	3535	1687	303	5263	5566	47106	71.3165
Sandwip	52425	21803	1878	9925	2044	580	137	845	982	37212	70.9814
Boalkhali	42076	18102	2255	3847	2522	2013	365	3869	4234	32973	78.3653
Chandlaish	40649	16824	2785	3593	2118	678	363	4511	4874	30872	75.9477
Banshkhali	75860	30913	4528	10561	1899	1306	960	4381	5341	54548	71.9061
Satkania	66050	26248	3230	7516	2092	1306	561	3992	4553	44945	68.0469
Anwara	47417	21171	2557	4748	2501	1088	572	3289	3861	35926	75.7661
Patiya	90212	35943	4949	9084	3919	3306	636	8204	8840	66041	73.2064
Lohagora	50678	19966	2802	9628	1866	603	225	3562	3787	38652	76.2698

 
