   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Naogaon Sadar	61269	25689	3001	7037	966	2347	521	9417	9938	48978	79.9393
Mohadebpur	68381	30247	2502	5658	943	1330	2190	9354	11544	52224	76.3721
Manda	90994	42685	2050	8961	2542	2168	1830	11932	13762	72168	79.3107
Badalgachhi	47902	17026	2273	7666	893	871	1208	7446	8654	37383	78.0406
Rani Nagar	41211	17469	2108	3772	437	1078	1428	4079	5507	30371	73.6963
Patnitola	53829	25573	2682	3057	700	1351	2631	5547	8178	41541	77.1722
Atrai	46468	20002	3529	3257	1330	853	1966	5374	7340	36311	78.1419
Dhamoirhat	43373	19752	1707	4658	772	623	2252	3849	6101	33613	77.4975
Niamatpur	57164	27553	3227	4114	1126	1726	1995	7019	9014	46760	81.7997
Porsa	29426	13620	1559	2537	1062	751	1791	2524	4315	23844	81.0304
Sapahar	37111	17906	1778	3436	150	741	2371	1967	4338	28349	76.3897

 
