   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Naogaon Sadar	60568	28337	2140	6311	1479	971	317	8641	8958	48196	79.5734
Mohadebpur	68342	36926	1824	5564	816	306	1436	7956	9392	54828	80.2259
Manda	87739	46277	1654	7498	2051	666	1347	12528	13875	72021	82.0855
Badalgachhi	45722	19875	2030	4915	1083	322	642	8303	8945	37170	81.2957
Rani Nagar	39907	22691	1993	2781	610	133	1040	3780	4820	33028	82.7624
Patnitola	52246	24948	1963	3033	1288	70	2181	4506	6687	37989	72.7118
Atrai	44680	20109	2493	3321	1796	355	1603	4849	6452	34526	77.2739
Dhamoirhat	42398	21795	1461	3561	1043	139	1209	3847	5056	33055	77.9636
Niamatpur	53595	26840	2798	4768	1801	316	2118	6884	9002	45525	84.9426
Porsa	24211	12822	992	1576	719	34	953	1516	2469	18612	76.8741
Sapahar	30861	15721	1417	3689	284	217	1904	1486	3390	24718	80.0946

 
