   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	29394	14062	887	3022	554	557	1866	1582	3448	22530	76.6483
Kalmakanda	48746	23167	2559	5075	1428	1025	1988	1769	3757	37011	75.9262
Modan	26370	13515	955	2289	570	745	1323	874	2197	20271	76.8714
Purbadhala	56493	23666	1960	9191	1735	1922	2204	3705	5909	44383	78.5637
Kendua	57988	25855	1807	6185	1862	924	2704	5160	7864	44497	76.7348
Netrokona Sadar	69346	27840	3332	8738	975	2408	3888	4714	8602	51895	74.8349
Durgapur	45475	16937	1933	7750	1792	1041	1958	3587	5545	34998	76.9610
Barhatta	34070	14906	1701	4743	1511	738	1500	2409	3909	27508	80.7397
Mohonganj	31075	13378	1185	3638	1263	620	1664	2607	4271	24355	78.3749
Khaliajhuri	16790	6998	1492	2316	482	238	432	1616	2048	13574	80.8457

 
