   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	38260	14038	4182	3600	1732	581	1766	3243	5009	29142	76.1683
Sunamganj Sadar	39847	14940	3387	6615	1488	1285	748	2777	3525	31240	78.3999
Dharmapasa	40204	16125	3123	4936	1318	134	488	3213	3701	29337	72.9704
Sulla	18663	6829	1950	2257	574	136	756	1833	2589	14335	76.8097
Tahirpur	32667	12902	2456	4044	2106	391	1321	2009	3330	25229	77.2308
Chhatak	49968	17260	5901	5052	2681	174	2381	4311	6692	37760	75.5684
Jogonnathpur	32284	12482	3123	2352	1282	801	1728	3100	4828	24868	77.0289
Jamalganj	27307	11367	2644	3435	1141	40	380	1642	2022	20649	75.6180
Bishwamvarpur	24744	9219	2508	3334	971	498	1332	1411	2743	19273	77.8896
Dowara Bazar	36537	15233	1957	5622	957	437	1847	1586	3433	27639	75.6466
Sadar (South)	26931	10073	2159	2799	1093	376	1083	2046	3129	19629	72.8863

 
