   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:30
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	65404	22568	4396	12358	2050	844	2467	5943	8410	50626	77.4051
Jessore Sadar	137334	45674	9983	27569	4560	3289	5435	9752	15187	106262	77.3749
Sarsa	75759	26619	5370	16811	1749	768	2116	4161	6277	57594	76.0227
Keshobpur	55601	20242	2595	12406	1371	797	2738	4090	6828	44239	79.5651
Bagherpara	43319	18461	2815	6438	1601	664	1263	3411	4674	34653	79.9949
Monirampur	91228	29780	3807	26441	2078	1040	6222	6417	12639	75785	83.0721
Abhaynagar	54288	17878	3793	12331	1682	499	2178	4914	7092	43275	79.7137
Chowgachha	52024	17955	3488	10093	1502	501	1598	5023	6621	40160	77.1951

 
