   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Naogaon Sadar	61560	27650	2640	6934	1799	1646	558	10035	10593	51262	83.2716
Mohadebpur	69967	35754	1953	5917	1192	971	2133	9141	11274	57061	81.5542
Manda	90419	48315	1797	8231	2550	715	1719	12441	14160	75768	83.7965
Badalgachhi	47134	18020	1889	7376	946	360	1165	8912	10077	38668	82.0384
Rani Nagar	41205	20373	1893	3776	558	540	1489	4368	5857	32997	80.0801
Patnitola	53688	27257	2479	3346	1291	527	2998	5061	8059	42959	80.0160
Atrai	45967	20713	2669	2958	1749	406	1979	5586	7565	36060	78.4476
Dhamoirhat	39596	19281	1494	3785	921	115	2099	3817	5916	31512	79.5838
Niamatpur	55880	25300	2688	4263	1694	528	2302	7138	9440	43913	78.5845
Porsa	27566	13366	1396	2493	953	465	1562	1914	3476	22149	80.3490
Sapahar	36031	17135	1602	4061	239	432	2755	1676	4431	27900	77.4333

 
