   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	36854	13629	4187	3672	1633	178	1193	2694	3887	27186	73.7668
Sunamganj Sadar	38309	14715	3327	6076	1261	789	823	2151	2974	29142	76.0709
Dharmapasa	37722	16300	3119	5177	1076	59	414	2589	3003	28734	76.1731
Sulla	18141	6337	1519	2807	633	113	586	1513	2099	13508	74.4612
Tahirpur	30634	12820	2668	3556	1608	92	793	1623	2416	23160	75.6023
Chhatak	48690	16197	5417	6230	2670	109	1683	3369	5052	35675	73.2697
Jogonnathpur	31526	12381	3573	2464	1138	465	928	2106	3034	23055	73.1301
Jamalganj	25697	11507	2476	3219	939	73	244	1203	1447	19661	76.5109
Bishwamvarpur	23505	8617	2810	3018	674	286	913	1136	2049	17454	74.2565
Dowara Bazar	34499	13947	1577	6008	862	87	1534	1037	2571	25052	72.6166
Sadar (South)	26396	9747	2589	3122	1064	241	980	1532	2512	19275	73.0224

 
