   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	85733	37244	4898	3277	2013	513	370	10997	11367	59312	69.1822
Nagarpur	63201	29010	3258	4399	1424	1005	279	5762	6041	45137	71.4182
Bhuapur	40322	16678	2960	5516	953	1086	554	1787	2341	29534	73.2454
Ghatail	92248	42704	4867	8899	1488	1383	1863	5516	7379	66720	72.3268
Basail	38015	13580	1873	2194	1301	175	290	3255	3545	22668	59.6291
Tangail Sadar	104361	40231	9049	10814	1948	2467	1171	8732	9903	74412	71.3025
Kalihati	70898	26824	5115	6879	1416	2308	769	5705	6474	49016	69.1359
Modhupur	103476	50668	2756	9352	909	1103	2294	5015	7309	72097	69.6751
Gopalpur	63589	22376	2885	13282	1956	817	1288	2468	3756	45072	70.8802
Shakhipur	62754	29981	2183	2608	807	323	1388	4747	6135	42037	66.9870
Delduar	44735	15596	2331	2903	942	974	408	5214	5622	28368	63.4134

 
