   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	88437	25691	9960	15534	5483	2842	834	6910	7744	67254	76.0474
Nasirnagar	55140	21811	3645	6861	861	825	1026	5137	6163	40166	72.8437
Nabinagar	88893	29391	9185	13416	2934	626	773	7581	8354	63906	71.8909
Kashba	64165	19853	6847	9779	3932	1512	677	5535	6212	48135	75.0175
Sarail	51695	16190	4410	9080	1973	2258	438	3518	3956	37867	73.2508
Bancharampur	56143	16193	3738	12007	2753	2129	240	5029	5269	42089	74.9675
Akhaura	28865	9578	1684	4832	1025	770	940	2454	3394	21283	73.7329
Ashuganj	27193	8153	2866	4075	1795	713	177	3232	3409	21011	77.2662
Bijoy Nagar	46921	14108	3172	8613	3135	1215	901	3919	4820	35063	74.7277

 
