   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	29242	14114	914	3051	564	458	1870	1575	3445	22546	77.1014
Kalmakanda	48737	23229	2828	4954	1407	935	1969	1735	3704	37057	76.0346
Modan	26207	13488	939	2304	584	718	1314	858	2172	20205	77.0977
Purbadhala	56342	23702	1917	9191	1700	1810	2140	3627	5767	44087	78.2489
Kendua	57724	25637	1804	6284	1984	837	2659	5115	7774	44320	76.7792
Netrokona Sadar	59551	24396	2279	8017	946	1840	3742	4216	7958	45436	76.2976
Durgapur	45168	16845	1887	7748	1803	956	1931	3540	5471	34710	76.8464
Barhatta	33894	14790	1702	4640	1510	720	1464	2346	3810	27172	80.1676
Mohonganj	30905	13355	1179	3613	1266	575	1640	2541	4181	24169	78.2042
Khaliajhuri	16679	6992	1500	2282	500	234	429	1563	1992	13500	80.9401

 
