   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	82525	23786	9421	14946	5042	1761	570	6039	6609	61565	74.6016
Nasirnagar	53048	20281	3323	6767	894	445	603	4842	5445	37155	70.0403
Nabinagar	82851	28279	9116	13432	3230	534	544	6994	7538	62129	74.9888
Kashba	59574	19533	5902	9806	3482	1014	459	4565	5024	44761	75.1351
Sarail	49250	16125	4617	8471	2210	1267	444	3164	3608	36298	73.7015
Bancharampur	54064	15361	3038	12619	2456	1104	183	4342	4525	39103	72.3272
Akhaura	27008	9544	1685	4682	900	513	609	2117	2726	20050	74.2373
Ashuganj	26482	8061	3166	4413	1850	284	106	2669	2775	20549	77.5961
Bijoy Nagar	43979	13634	3012	7756	2997	956	700	3592	4292	32647	74.2332

 
