   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	61836	24920	2600	13248	839	1505	1662	4195	5857	48969	79.1917
Roumari	43712	15449	2080	11046	1778	971	1998	1360	3358	34682	79.3421
Kurigram Sadar	73168	30515	2112	17706	696	1179	2572	4027	6599	58807	80.3726
Ulipur	100716	45311	2407	22614	2023	1393	1668	2616	4284	78032	77.4773
Nageswari	93878	40470	2096	19896	2414	1880	6720	5188	11908	78664	83.7939
Chilmari	30144	13318	1213	5050	1190	1186	998	1628	2626	24583	81.5519
Fulbari	37339	14063	1043	8159	693	1165	2112	3523	5635	30758	82.3750
Char Rajibpur	21187	5595	2931	4899	596	697	1031	276	1307	16025	75.6360
Rajarhat	47148	17429	1927	10290	720	1059	1422	2476	3898	35323	74.9194

 
