   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	88926	40919	6293	4104	2203	357	526	11463	11989	65865	74.0672
Nagarpur	63624	30291	3340	5214	1363	815	308	5517	5825	46848	73.6326
Bhuapur	39749	15353	3156	6601	1136	702	585	1312	1897	28845	72.5679
Ghatail	95063	44296	5614	11181	1390	1160	2210	5178	7388	71029	74.7178
Basail	37065	16504	3223	2803	997	232	537	2633	3170	26929	72.6534
Tangail Sadar	105082	40314	8897	13228	1938	1732	1359	8632	9991	76100	72.4196
Kalihati	73636	29354	6044	8040	1495	1803	800	5755	6555	53291	72.3709
Modhupur	104913	51968	3011	9625	777	1092	2676	4820	7496	73969	70.5051
Gopalpur	63862	23596	3339	13067	2346	709	1691	2544	4235	47292	74.0534
Shakhipur	64458	32043	2854	3358	946	343	1569	4492	6061	45605	70.7515
Delduar	45144	16359	2490	3686	790	605	313	4818	5131	29061	64.3740

 
