   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	62858	24512	2871	13246	707	1359	1368	3326	4694	47389	75.3906
Roumari	42618	15358	2180	10561	1852	1018	1684	1397	3081	34050	79.8958
Kurigram Sadar	71879	29289	1988	16389	656	1029	2401	3915	6316	55667	77.4454
Ulipur	98896	45578	2212	21184	1827	1551	1624	2474	4098	76450	77.3034
Nageswari	92570	40387	2033	18768	2480	1685	5387	4647	10034	75387	81.4378
Chilmari	28919	12840	1044	4528	1040	1016	940	1578	2518	22986	79.4841
Fulbari	36790	14115	968	7891	643	976	2084	3529	5613	30206	82.1038
Char Rajibpur	20033	5120	2593	4659	603	421	791	281	1072	14468	72.2208
Rajarhat	46117	17232	1736	9658	639	970	1391	2402	3793	34028	73.7862

 
