   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	33951	13652	1841	4842	1241	1362	499	2047	2546	25484	75.0611
Pabna Sadar	130016	41105	9872	30944	5499	3531	5123	7240	12363	103314	79.4625
Chatmohor	71115	30074	4405	6651	3200	1525	1006	7038	8044	53899	75.7913
Ishwardi	70483	23799	7589	11630	2351	3118	912	5163	6075	54562	77.4116
Faridpur	28230	9907	1783	6531	1031	794	1020	1809	2829	22875	81.0308
Sujanagar	60692	20433	3153	10778	4542	1917	699	4700	5399	46222	76.1583
Santhia	89852	36087	4303	20569	3307	2372	1488	5029	6517	73155	81.4172
Bera	55345	23800	3078	9089	1896	1838	862	2670	3532	43233	78.1155
Bhangoora	28793	12828	2293	2627	1160	411	1022	1682	2704	22023	76.4873

 
