   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:24
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	90167	38513	4538	3351	1913	644	430	11098	11528	60487	67.0833
Nagarpur	62911	29319	3266	4051	1318	993	271	5678	5949	44896	71.3643
Bhuapur	35121	15101	2167	4000	877	994	448	1736	2184	25323	72.1022
Ghatail	91250	43158	4906	8296	1470	1457	1706	5354	7060	66347	72.7090
Basail	37917	13484	1750	2172	1232	144	278	3233	3511	22293	58.7942
Tangail Sadar	100746	38841	5366	9732	1858	2458	1090	8458	9548	67803	67.3009
Kalihati	68521	26018	4623	6340	1314	2442	727	5384	6111	46848	68.3703
Modhupur	102934	50085	2687	8683	971	1002	1976	4913	6889	70317	68.3127
Gopalpur	55110	20201	2450	10890	1762	817	1147	2407	3554	39674	71.9906
Shakhipur	62419	29366	2066	2484	761	333	1307	4633	5940	40950	65.6050
Delduar	48249	15516	2426	3228	940	1029	263	5793	6056	29195	60.5090

 
