   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	17573	6925	835	3043	934	619	866	858	1724	14080	80.1229
Khagrachhari Sadar	18684	7039	821	3185	616	1568	700	876	1576	14805	79.2389
Mahalchhari	9108	4193	216	1229	297	300	529	242	771	7006	76.9214
Panchhari	10931	5693	323	1085	228	434	268	251	519	8282	75.7662
Ramgarh	12368	5590	531	1864	226	376	202	288	490	9077	73.3910
Manikchhari	11303	3554	239	2536	311	543	265	1038	1303	8486	75.0774
Matiranga	24593	9420	1090	4281	723	944	1569	1628	3197	19655	79.9211
Lakshmichhari	5604	2544	146	497	487	147	160	324	484	4305	76.8201

 
