   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	93385	41067	7802	4829	2831	1704	1004	11319	12323	70556	75.5539
Nagarpur	64638	28186	4183	6889	1346	2571	360	4620	4980	48155	74.4995
Bhuapur	41559	15867	4210	7489	955	2452	799	1289	2088	33061	79.5520
Ghatail	101566	43418	7034	13870	1708	3653	3516	5758	9274	78957	77.7396
Basail	38708	14929	3039	3917	2043	1725	928	2865	3793	29446	76.0721
Tangail Sadar	118431	39439	12668	19310	2218	6528	2910	8993	11903	92066	77.7381
Kalihati	85010	33270	8158	12035	1829	3611	1488	6252	7740	66643	78.3943
Modhupur	112990	52397	5481	15939	1069	3394	4342	5841	10183	88463	78.2928
Gopalpur	57643	22135	5017	9304	1225	2235	1874	3554	5428	45344	78.6635
Shakhipur	67678	31092	3756	3623	962	1380	1811	3593	5404	46217	68.2895
Delduar	47041	18451	4099	4593	998	1462	631	5166	5797	35400	75.2535

 
