   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	51121	19708	3193	9809	2063	2881	859	4338	5197	42851	83.8227
Sherpur	80691	36829	5774	10287	1969	2367	2748	5420	8168	65394	81.0425
Shibganj	88537	40442	4230	14963	1918	2792	4571	6026	10597	74942	84.6448
Dhunot	65510	26107	3377	13660	1980	1498	2510	3838	6348	52970	80.8579
Dupchanchia	42996	19580	1760	4759	1162	1798	2979	3258	6237	35296	82.0914
Nandigram	43412	24471	1281	2688	322	728	2083	2739	4822	34312	79.0381
Adamdighi	45025	21319	2551	3766	1204	912	1558	4802	6360	36112	80.2043
Bogra Sadar	92174	36344	9413	11186	2750	6357	2196	6155	8351	74401	80.7180
Kahaloo	54586	25461	3728	4649	1071	3005	3743	3220	6963	44877	82.2134
Gabtali	70434	26180	3844	16739	1178	4180	1246	3532	4778	56899	80.7834
Sonatola	39245	17629	2444	5560	1833	1846	643	2572	3215	32527	82.8819
Shajahanpur	76358	33693	8386	8427	2098	2817	1880	4119	5999	61420	80.4369

 
