   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	77936	28914	5873	13363	1369	1800	1165	2880	4045	55364	71.0378
Uzirpur	43666	18802	2024	6377	957	990	540	3169	3709	32859	75.2508
Bakerganj	58610	20336	2779	8843	2147	416	1033	4802	5835	40356	68.8551
Babuganj	27046	10328	1121	4439	582	411	462	1273	1735	18616	68.8309
Mehendiganj	54925	18874	3955	8241	1769	623	2034	2317	4351	37813	68.8448
Gournadi	34012	13903	1281	4013	761	527	275	3057	3332	23817	70.0253
Muladi	33056	12078	2416	6398	1570	234	300	1387	1687	24383	73.7627
Hizla	22808	7693	1594	5109	819	111	348	607	955	16281	71.3828
Agailjhara	27182	11638	1356	2410	861	286	256	3080	3336	19887	73.1624
Banaripara	26753	11584	1057	2967	1132	353	253	1566	1819	18912	70.6911

 
