   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	87105	24742	9626	15304	5391	2448	721	6511	7232	64743	74.3275
Nasirnagar	54458	21340	3583	7091	921	734	892	4954	5846	39515	72.5605
Nabinagar	87261	28232	8890	12905	2864	561	693	6996	7689	61141	70.0668
Kashba	63430	19735	6566	9577	3753	1348	647	5291	5938	46917	73.9666
Sarail	51219	15817	4406	8586	2008	1762	426	3344	3770	36349	70.9678
Bancharampur	56047	16085	3797	12471	2633	1819	218	4722	4940	41745	74.4821
Akhaura	28439	9483	1619	4737	909	544	822	2323	3145	20437	71.8626
Ashuganj	26858	8039	2944	3929	1678	502	146	2993	3139	20231	75.3258
Bijoy Nagar	45845	13509	3034	8120	3026	1183	797	3749	4546	33418	72.8934

 
