   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	25965	12339	773	2710	255	915	1405	1191	2596	19588	75.4400
Kalmakanda	50414	24732	3263	5401	1397	1294	1981	1826	3807	39894	79.1328
Modan	26817	13819	981	2321	503	912	1285	876	2161	20697	77.1787
Purbadhala	55569	23298	1600	8198	1111	1659	1565	2877	4442	40308	72.5368
Kendua	57613	25613	1728	5700	1814	1932	2547	4746	7293	44080	76.5105
Netrokona Sadar	67516	27762	3455	8409	531	2656	2895	3720	6615	49428	73.2093
Durgapur	45403	17033	1971	7842	1741	1585	1927	3557	5484	35656	78.5323
Barhatta	33466	14479	1598	4693	1332	854	1383	2384	3767	26723	79.8512
Mohonganj	31057	13609	1060	3383	1032	744	1402	2712	4114	23942	77.0905
Khaliajhuri	17110	6962	1305	2202	384	289	380	1564	1944	13086	76.4816

 
