   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	34327	14732	1443	4420	1230	1361	303	2517	2820	26006	75.7596
Pabna Sadar	118046	42669	8250	25816	3902	2751	1825	6258	8083	91471	77.4876
Chatmohor	67602	31700	3556	4838	2435	2025	584	7069	7653	52207	77.2270
Ishwardi	65638	23261	6345	12072	2263	3028	604	4311	4915	51884	79.0457
Faridpur	26412	9762	1646	5479	961	541	730	1788	2518	20907	79.1572
Sujanagar	58282	20903	3949	7858	3729	2431	275	4241	4516	43386	74.4415
Santhia	80417	34628	3024	17167	2233	1387	530	4342	4872	63311	78.7284
Bera	52252	24094	2530	8114	1647	1175	217	2111	2328	39888	76.3377
Bhangoora	26610	13524	1630	1689	1076	247	493	1583	2076	20242	76.0691

 
