   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mymensingh Sadar	136273	57005	7848	17377	3996	8281	5804	7177	12981	107488	78.8770
Trisal	88250	43210	3608	10892	2035	2981	3018	2877	5895	68621	77.7575
Fulbaria	85001	42037	3869	7701	2536	2549	4765	3444	8209	66901	78.7061
Bhaluka	89628	44067	4975	9386	2249	2513	4217	4829	9046	72236	80.5953
Muktagacha	92514	44513	3847	11201	2577	2805	4034	3632	7666	72609	78.4843
Gafargaon	86067	37321	5682	8622	3547	1473	1969	6512	8481	65126	75.6690
Phulpur	123145	56927	5076	10989	3737	6184	4296	6904	11200	94113	76.4245
Gouripur	63619	29704	2111	7880	1050	1700	1287	4713	6000	48445	76.1486
Ishwarganj	79099	40382	2218	7881	1041	2092	2529	4141	6670	60284	76.2134
Nandail	83840	45168	1943	10069	1713	2632	1900	2185	4085	65610	78.2562
Haluaghat	67318	32157	2291	8078	684	3267	2218	3700	5918	52395	77.8321
Dhubaura	40903	17183	2276	7058	830	987	1736	1978	3714	32048	78.3512

 
