   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:30
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	27051	11406	729	2571	580	308	1450	1501	2951	18545	68.5557
Kalmakanda	45769	21991	2011	3622	946	478	1421	1556	2977	32025	69.9709
Modan	26622	12049	650	1953	656	263	1125	1108	2233	17804	66.8770
Purbadhala	57590	26052	1812	6219	1378	1096	1809	3608	5417	41974	72.8842
Kendua	55460	24564	1540	5549	1959	547	1755	4456	6211	40370	72.7912
Netrokona Sadar	65716	26951	3372	6682	1371	1009	3272	4715	7987	47372	72.0859
Durgapur	43054	16715	1208	5341	1902	729	1635	3345	4980	30875	71.7123
Barhatta	32564	13741	1431	3096	1359	332	1253	1905	3158	23117	70.9894
Mohonganj	35500	15470	1551	2925	1445	217	1200	1728	2928	24536	69.1155
Khaliajhuri	15854	5593	1287	1768	337	225	261	957	1218	10428	65.7752

 
