   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	35719	11750	3825	2755	1283	32	717	2300	3017	22662	63.4452
Sunamganj Sadar	36382	12334	3480	4718	1330	688	747	1539	2286	24836	68.2645
Dharmapasa	35678	13841	2592	4163	1273	57	253	2269	2522	24448	68.5240
Sulla	17262	5262	1102	2057	435	32	402	1236	1638	10526	60.9779
Tahirpur	29086	10418	1868	2953	1114	18	490	1115	1605	17976	61.8029
Chhatak	47242	12163	3508	5135	2550	150	1253	2493	3746	27252	57.6860
Jogonnathpur	30886	9717	3152	2243	1257	217	453	1271	1724	18310	59.2825
Jamalganj	24680	10032	2285	2407	754	50	117	944	1061	16589	67.2164
Bishwamvarpur	21509	6655	2687	2435	459	169	459	793	1252	13657	63.4944
Dowara Bazar	33443	11879	1111	5222	765	86	803	834	1637	20700	61.8964
Sadar (South)	25687	6024	2179	2481	1367	291	910	1105	2015	14357	55.8921

 
