   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	66556	22430	5266	13800	2566	1977	3101	6987	10088	56127	84.3305
Jessore Sadar	142756	46552	10996	29339	5231	5354	6000	11358	17358	114830	80.4380
Sarsa	76698	26566	5034	17305	1781	1723	2413	4837	7250	59659	77.7843
Keshobpur	57176	20389	2901	13112	1309	1802	2912	4676	7588	47101	82.3790
Bagherpara	44443	17854	2978	6244	1813	2447	1433	3889	5322	36658	82.4832
Monirampur	93057	29678	4262	27038	2327	2546	6623	7343	13966	79817	85.7722
Abhaynagar	56075	17840	4193	13196	1746	1263	2497	6123	8620	46858	83.5631
Chowgachha	53706	17825	3833	9901	1586	1799	1926	5794	7720	42664	79.4399

 
