   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	27453	12040	804	2774	510	277	1452	1536	2988	19393	70.6407
Kalmakanda	45815	22435	2165	4129	908	442	1475	1558	3033	33112	72.2733
Modan	26755	12413	769	2176	668	229	1183	1108	2291	18546	69.3179
Purbadhala	56715	26819	2071	7102	1137	852	1671	3492	5163	43144	76.0716
Kendua	55743	24960	1665	5874	1840	503	1817	4526	6343	41185	73.8837
Netrokona Sadar	57004	23486	2428	6622	1058	741	3211	4407	7618	41953	73.5966
Durgapur	43383	16885	1267	5701	1890	666	1644	3410	5054	31463	72.5238
Barhatta	32681	13991	1609	3601	1271	280	1282	1973	3255	24007	73.4586
Mohonganj	29719	13158	1220	2964	1026	164	1162	1666	2828	21360	71.8732
Khaliajhuri	15758	5735	1295	1750	328	216	298	1054	1352	10676	67.7497

 
