   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:30
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	61400	22396	1769	12308	611	769	894	2662	3556	41409	67.4414
Roumari	40638	17872	2385	6632	1556	406	986	1340	2326	31177	76.7188
Kurigram Sadar	65684	30323	2130	11953	560	485	1697	3537	5234	50685	77.1649
Ulipur	94736	52592	1317	12519	1398	814	1445	2169	3614	72254	76.2688
Nageswari	86944	42777	1550	11904	1698	651	2212	3963	6175	64755	74.4790
Chilmari	33649	15656	968	4745	760	322	390	1470	1860	24311	72.2488
Fulbari	34711	15013	612	6283	535	547	1424	3489	4913	27903	80.3866
Char Rajibpur	18316	6511	1669	4150	440	258	443	351	794	13822	75.4641
Rajarhat	42192	17484	1185	6930	537	441	1159	2422	3581	30158	71.4780

 
