   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:29
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	36362	12486	3484	3258	1600	27	1049	2606	3655	24510	67.4055
Sunamganj Sadar	37303	14379	3504	5340	1613	643	896	1928	2824	28303	75.8733
Dharmapasa	36489	14809	2246	4289	987	53	348	2374	2722	25106	68.8043
Sulla	17646	5982	1342	2546	563	31	501	1414	1915	12379	70.1519
Tahirpur	29661	12251	2310	3599	1462	14	625	1396	2021	21657	73.0151
Chhatak	47915	12916	3937	5443	2567	118	1530	3050	4580	29561	61.6947
Jogonnathpur	31204	11425	3531	2425	1122	299	779	1860	2639	21441	68.7123
Jamalganj	25578	11395	2441	2968	941	61	176	1139	1315	19121	74.7556
Bishwamvarpur	22435	7887	2591	2799	559	155	795	1051	1846	15837	70.5906
Dowara Bazar	33685	12833	1281	5774	830	63	1373	948	2321	23102	68.5825
Sadar (South)	26289	8795	2646	2786	1244	233	1112	1335	2447	18151	69.0441

 
