   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:29
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mymensingh Sadar	132722	57382	7041	14747	4106	2109	3850	7680	11530	96915	73.0211
Trisal	83430	43487	3002	7853	1347	1061	1585	2403	3988	60738	72.8012
Fulbaria	81641	42957	2545	4693	1850	600	3283	3083	6366	59011	72.2811
Bhaluka	81539	40047	3103	5165	1683	804	3135	4854	7989	58791	72.1017
Muktagacha	87188	43054	3376	8199	2159	1403	2522	4425	6947	65138	74.7098
Gafargaon	84028	37627	4839	7467	4296	465	1198	5877	7075	61769	73.5100
Phulpur	115087	56256	3115	8218	3317	1293	2342	7054	9396	81595	70.8985
Gouripur	53986	25119	1381	5012	756	759	760	3734	4494	37521	69.5014
Ishwarganj	75559	41080	2110	5704	1800	854	1892	3482	5374	56922	75.3345
Nandail	78771	39981	1178	5254	1165	626	1525	2574	4099	52303	66.3988
Haluaghat	65640	30143	1542	6517	790	575	1966	4471	6437	46004	70.0853
Dhubaura	38010	13830	1913	3830	870	292	1303	2087	3390	24125	63.4701

 
