   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	59964	25824	2524	12877	608	1326	1242	3268	4510	47669	79.4960
Roumari	41707	16112	2302	9100	1814	793	1180	1361	2541	32662	78.3130
Kurigram Sadar	68785	30290	2251	14508	643	574	1988	3733	5721	53987	78.4866
Ulipur	97131	48966	2046	18572	1579	1331	1605	2306	3911	76405	78.6618
Nageswari	88093	42514	1773	15164	1788	1100	3411	4333	7744	70083	79.5557
Chilmari	34076	14134	1172	6348	751	1058	787	1652	2439	25902	76.0124
Fulbari	35452	14880	829	6761	635	782	1825	3566	5391	29278	82.5849
Char Rajibpur	18540	5241	2301	5670	468	358	607	313	920	14958	80.6796
Rajarhat	44153	17788	1793	8518	567	806	1305	2550	3855	33327	75.4807

 
