   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	50245	18195	3446	9087	2105	4191	837	4102	4939	41963	83.5168
Sherpur	82971	36860	7437	10382	2084	3502	2835	5757	8592	68857	82.9892
Shibganj	89811	35776	3856	17869	1753	4812	4810	6781	11591	75657	84.2402
Dhunot	65632	26366	4246	10946	2217	3489	2780	4367	7147	54411	82.9032
Dupchanchia	44036	19387	2263	5240	971	2755	3120	3546	6666	37282	84.6625
Nandigram	43084	24158	1737	2563	555	1252	1976	2860	4836	35101	81.4711
Adamdighi	45250	20483	3054	3974	1184	1589	1643	5015	6658	36942	81.6398
Bogra Sadar	93585	36327	10038	11661	2610	7057	2104	6303	8407	76100	81.3165
Kahaloo	54808	24241	4231	5421	1035	3905	3824	3346	7170	46003	83.9348
Gabtali	72531	27410	4693	17518	1005	4207	1307	3625	4932	59765	82.3992
Sonatola	39719	17746	2579	5490	1887	2722	788	2551	3339	33763	85.0047
Shajahanpur	79214	34488	9330	8631	2254	4183	1982	4219	6201	65087	82.1660

 
