   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	51332	20685	3134	9170	2338	2084	928	4553	5481	42892	83.5580
Sherpur	79971	37792	5224	10500	2112	1169	2472	4972	7444	64241	80.3304
Shibganj	88698	41825	4255	12325	1748	1479	4171	5469	9640	71272	80.3536
Dhunot	65100	26346	2943	15008	1709	687	2235	3531	5766	52459	80.5822
Dupchanchia	43101	20112	1659	5045	1270	781	2972	3219	6191	35058	81.3392
Nandigram	44064	25217	1324	3163	602	361	2321	2723	5044	35711	81.0435
Adamdighi	44277	21309	2480	3898	1182	821	1430	4870	6300	35990	81.2837
Bogra Sadar	90203	36840	8913	10940	2955	4952	2064	5688	7752	72352	80.2102
Kahaloo	53592	25653	3403	4607	1155	1919	3500	3013	6513	43250	80.7023
Gabtali	72134	28806	3821	16992	1584	2460	1212	3985	5197	58860	81.5981
Sonatola	39368	17801	2415	5805	1566	668	511	2363	2874	31129	79.0718
Shajahanpur	74163	32997	7824	8690	2338	1646	1920	3811	5731	59226	79.8592

 
