   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	61426	19843	651	12494	728	1759	4887	4317	9204	44679	72.7363
Pirganj	86889	40096	2955	13153	3344	1017	4000	3784	7784	68349	78.6624
Pirgachha	71490	29934	1736	14934	2068	1225	2414	4307	6721	56618	79.1971
Badarganj	62107	22209	1577	6150	750	960	8282	6111	14393	46039	74.1285
Mithapukur	114770	51833	4183	18332	2122	1991	3494	5053	8547	87008	75.8108
Kaunia	47038	17857	1484	10419	568	1100	2352	2318	4670	36098	76.7422
Rangpur Sadar	125564	40479	5519	36895	1365	2826	3653	6208	9861	96945	77.2076
Taraganj	30615	11685	658	3863	556	839	2499	2705	5204	22805	74.4896

 
