   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	52070	20479	3089	9524	2254	2472	946	4638	5584	43402	83.3532
Sherpur	80833	37989	5295	10566	2155	1653	2675	5152	7827	65485	81.0127
Shibganj	89008	41832	4309	12582	1781	1696	4299	5667	9966	72166	81.0781
Dhunot	65651	26300	3029	15407	1822	823	2348	3629	5977	53358	81.2752
Dupchanchia	43482	20044	1669	5005	1276	1196	3075	3345	6420	35610	81.8960
Nandigram	44305	25456	1299	3120	601	602	2449	2839	5288	36366	82.0810
Adamdighi	44576	21325	2500	3930	1236	930	1580	4931	6511	36432	81.7301
Bogra Sadar	90891	36430	9033	11114	3001	5826	2165	5956	8121	73525	80.8936
Kahaloo	54031	25429	3442	4736	1110	2447	3648	3121	6769	43933	81.3107
Gabtali	72568	28641	3963	17583	1511	3290	1250	4005	5255	60243	83.0159
Sonatola	39475	17811	2429	5625	1684	991	532	2436	2968	31508	79.8176
Shajahanpur	75524	33174	8008	8639	2387	1851	2098	4023	6121	60180	79.6833

 
