   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	69133	20525	6618	13778	2176	1986	2593	7520	10113	55196	79.8403
Jessore Sadar	150109	45796	14306	30213	5712	7664	5577	11524	17101	120792	80.4695
Sarsa	77716	24534	6852	18440	1660	2910	2179	5824	8003	62399	80.2911
Keshobpur	58698	19817	3056	13888	1309	2415	2711	4641	7352	47837	81.4968
Bagherpara	47119	17580	2890	7114	2247	3645	1349	4220	5569	39045	82.8647
Monirampur	95901	29383	4553	25635	2701	3070	5744	7793	13537	78879	82.2504
Abhaynagar	54463	17281	4808	11536	1387	2321	2314	4869	7183	44516	81.7362
Chowgachha	53446	18184	4857	9799	1414	1938	1860	3975	5835	42027	78.6345

 
