   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	40598	13786	3616	4641	2065	2089	1882	4048	5930	32127	79.1344
Sunamganj Sadar	42861	14808	2716	6563	1176	2966	712	3539	4251	32480	75.7798
Dharmapasa	44103	17323	3017	6041	1571	3161	543	3936	4479	35592	80.7020
Sulla	19689	6458	1827	2873	674	802	783	1875	2658	15292	77.6677
Tahirpur	36452	13146	2124	5546	1521	2409	1794	2525	4319	29065	79.7350
Chhatak	54599	19260	6568	6357	3105	917	2831	5251	8082	44289	81.1169
Jogonnathpur	34061	11730	2543	3898	1326	1828	2110	3834	5944	27269	80.0593
Jamalganj	29619	11868	2655	5046	755	1201	459	2006	2465	23990	80.9953
Bishwamvarpur	26749	9767	2016	3910	1008	1342	1678	1749	3427	21470	80.2647
Dowara Bazar	39135	16389	2090	5540	777	1826	1959	2101	4060	30682	78.4004
Sadar (South)	28159	10474	1992	4056	1128	1513	1117	2586	3703	22866	81.2032

 
