   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mymensingh Sadar	132417	55839	6678	15059	3988	3923	3458	7618	11076	96563	72.9234
Trisal	83431	43519	2921	7717	1419	1157	1498	2591	4089	60822	72.9010
Fulbaria	86193	42967	3186	5980	2226	860	3345	3400	6745	61964	71.8898
Bhaluka	81504	40408	2942	5026	1734	826	2819	4872	7691	58627	71.9314
Muktagacha	87499	42488	3198	7901	1938	1499	2281	4432	6713	63737	72.8431
Gafargaon	85097	37770	4691	8013	4337	521	1134	5970	7104	62436	73.3704
Phulpur	116756	55919	3084	8057	3252	1278	2043	7691	9734	81324	69.6530
Gouripur	64258	29773	1619	6708	987	984	904	4585	5489	45560	70.9017
Ishwarganj	74715	39454	2019	6340	1882	925	1716	3464	5180	55800	74.6838
Nandail	80029	39373	1062	5956	1295	649	1469	2772	4241	52576	65.6962
Haluaghat	66142	30091	1384	7009	824	628	1964	4850	6814	46750	70.6813
Dhubaura	37934	13635	1844	3513	1353	313	1184	2179	3363	24021	63.3231

 
