   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:16
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	55614	22592	1412	8539	565	467	617	2908	3525	37100	66.7098
Roumari	40769	16183	1736	7016	1308	249	646	1525	2171	28663	70.3059
Kurigram Sadar	63039	29670	2217	7544	465	291	1361	3337	4698	44885	71.2020
Ulipur	90149	45147	1255	14382	1063	289	1080	2012	3092	65228	72.3558
Nageswari	84325	41270	1565	9515	1379	244	1548	3867	5415	59388	70.4275
Chilmari	27058	13411	440	2192	633	244	247	1291	1538	18458	68.2164
Fulbari	34633	15233	583	5582	405	325	1141	3459	4600	26728	77.1749
Char Rajibpur	17803	7438	456	4521	373	73	239	406	645	13506	75.8636
Rajarhat	41486	18872	905	9314	305	212	935	2210	3145	32753	78.9495

 
