   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	90221	42164	7036	4948	2439	649	740	11914	12654	69890	77.4653
Nagarpur	64433	30581	3542	5551	1584	1695	353	5858	6211	49164	76.3025
Bhuapur	40738	15796	3827	7569	1261	1759	742	1555	2297	32509	79.8002
Ghatail	96764	44749	6272	12343	1665	2190	2725	5437	8162	75381	77.9019
Basail	37548	16417	3181	4154	1331	337	701	2754	3455	28875	76.9016
Tangail Sadar	108656	40485	9557	14969	2064	5356	2532	9297	11829	84260	77.5475
Kalihati	80804	33273	7178	9923	2071	3456	1166	6294	7460	63361	78.4132
Modhupur	106094	52099	3145	10796	820	1335	3150	4930	8080	76275	71.8938
Gopalpur	64384	23937	3606	12183	2749	1441	1969	2659	4628	48544	75.3976
Shakhipur	65095	32895	3216	3809	1067	424	1863	4622	6485	47896	73.5786
Delduar	45619	17538	3193	3888	1036	1469	432	5077	5509	32633	71.5338

 
