   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	58652	25627	2560	12702	582	1309	1308	3324	4632	47412	80.8361
Roumari	41827	16051	2242	9198	1805	805	1198	1367	2565	32666	78.0979
Kurigram Sadar	68900	30302	2198	14874	632	562	2068	3753	5821	54389	78.9390
Ulipur	97294	48929	2092	18992	1584	1352	1620	2337	3957	76906	79.0450
Nageswari	88320	42331	1777	15646	1816	1149	3628	4372	8000	70719	80.0713
Chilmari	34162	13846	1206	6439	828	1113	848	1701	2549	25981	76.0523
Fulbari	35570	14787	840	6848	604	753	1874	3581	5455	29287	82.3362
Char Rajibpur	18570	5311	2316	5484	465	363	603	311	914	14853	79.9838
Rajarhat	44267	17581	1905	8582	556	794	1346	2564	3910	33328	75.2886

 
