   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	92039	43449	7750	5408	2732	884	916	12140	13056	73279	79.6173
Nagarpur	64940	30160	3668	5876	1773	2167	388	6111	6499	50143	77.2144
Bhuapur	45937	16890	4468	8084	1326	2140	927	1729	2656	35564	77.4191
Ghatail	98698	45376	7072	13558	1886	2728	3119	5682	8801	79421	80.4687
Basail	38016	16152	3053	4285	1639	443	922	2971	3893	29465	77.5068
Tangail Sadar	111266	41650	10600	16861	2254	5988	2909	9815	12724	90077	80.9564
Kalihati	82831	34563	7867	11240	2494	3940	1420	6628	8048	68152	82.2784
Modhupur	107012	50355	3425	13179	897	1630	3583	5146	8729	78215	73.0899
Gopalpur	64531	23230	4731	11710	2788	1630	2265	2800	5065	49154	76.1711
Shakhipur	65570	33196	3313	4016	1161	501	2140	4910	7050	49237	75.0907
Delduar	46131	17617	3215	4138	1088	1379	492	5202	5694	33131	71.8194

 
