Data,Organisation unit,Value
IMCI Stunting (0 - 5 years),Thakurgaon District,11.0
IMCI Stunting (0 - 5 years),Barguna District,1610.0
IMCI Anemia (0 - 5 years),Rajbari District,3037.0
IMCI Diarrhea,Jashore District,21813.0
IMCI Low Birth Weight,Tangail District,2578.0
IMCI Child Injury,Sherpur District,1648.0
IMCI Breast Feed within 1 hour of birth,Mymensingh District,14354.0
IMCI Anemia (0 - 5 years),Nilphamari District,5231.0
IMCI Severe Acute Malnutrition,Kishoreganj District,1160.0
IMCI Male,Gopalganj District,112496.0
IMCI Complementary Feeding (6-23 months),Maulavi Bazar District,34573.0
IMCI Severe Acute Malnutrition,Sherpur District,742.0
IMCI Exclusive breast feeding,Bagerhat District,29304.0
IMCI Child Injury,Kishoreganj District,3213.0
IMCI Pus draining from Umbilicus,Gaibandha District,143.0
IMCI Underweight (0 - 5 years),Bogura District,4575.0
IMCI Other Disease,Chattogram District,101769.0
IMCI Fever-malaria,Lalmonirhat District,189.0
IMCI Anemia (0 - 5 years),Pabna District,26942.0
IMCI Low Birth Weight,Narail District,654.0
IMCI Fever-malaria,Jashore District,0.0
IMCI Ear problem,Tangail District,17006.0
IMCI Cough & Cold no Pneumonia,Chapai Nababganj District,46271.0
IMCI Anemia (0 - 5 years),Munshiganj District,3504.0
IMCI Breast Feed within 1 hour of birth,Kurigram District,9784.0
IMCI Measles,Noakhali District,143.0
IMCI Breast Feed within 1 hour of birth,Chuadanga District,7428.0
IMCI Male,Gaibandha District,72679.0
IMCI Fever-malaria Unlikely,Narayanganj District,438.0
IMCI Anemia (0 - 5 years),Rangpur District,12106.0
IMCI Child Injury,Narayanganj District,2748.0
IMCI Fever-malaria Unlikely,Bandarban District,276.0
IMCI Breast Feed within 1 hour of birth,Sylhet District,23309.0
IMCI Fever-no malaria,Habiganj District,50087.0
IMCI Other Disease,Bandarban District,7085.0
IMCI Breast Feed within 1 hour of birth,Narshingdi District,24847.0
IMCI Underweight (0 - 5 years),Bagerhat District,9490.0
IMCI Severe Acute Malnutrition,Chattogram District,955.0
IMCI Complementary Feeding (6-23 months),Gopalganj District,11778.0
IMCI Very Severe Disease,Habiganj District,5442.0
IMCI Complementary Feeding (6-23 months),Gaibandha District,8020.0
IMCI Fever-malaria Unlikely,Kishoreganj District,215.0
IMCI Pus draining from Umbilicus,Gopalganj District,2104.0
IMCI Breast Feed within 1 hour of birth,Tangail District,24437.0
IMCI counselling,Sylhet District,127551.0
IMCI Female,Habiganj District,131617.0
IMCI Fever-malaria,Barishal District,16.0
IMCI Wasting (0 - 5 years),Dhaka District,849.0
IMCI Measles,Lalmonirhat District,36.0
IMCI Female,Narayanganj District,106011.0
IMCI Anemia (0 - 5 years),Panchagarh District,1698.0
IMCI counselling,Tangail District,135871.0
IMCI Very Severe Disease,Narayanganj District,9093.0
IMCI Pneumonia,Thakurgaon District,2561.0
IMCI Very Severe Disease,Rajshahi District,1354.0
IMCI Fever-malaria,Noakhali District,91.0
IMCI Female,Khulna District,102397.0
IMCI counselling,Narail District,62179.0
IMCI Underweight (0 - 5 years),Habiganj District,4488.0
IMCI Fever-malaria,Dinajpur District,973.0
IMCI Breast Feed within 1 hour of birth,Nilphamari District,13361.0
IMCI Drowning,Panchagarh District,420.0
IMCI Other Disease,Sherpur District,40329.0
IMCI Diarrhea,Bhola District,24131.0
IMCI Fever-no malaria,Rajshahi District,45188.0
IMCI Breast Feed within 1 hour of birth,Narail District,11908.0
IMCI Low Birth Weight,Chuadanga District,1841.0
IMCI counselling,Thakurgaon District,7909.0
IMCI Severe Acute Malnutrition,Faridpur District,372.0
IMCI Exclusive breast feeding,Habiganj District,30019.0
IMCI Female,Sherpur District,79441.0
IMCI Anemia (0 - 5 years),Narshingdi District,2388.0
IMCI Pus draining from Umbilicus,Netrokona District,488.0
IMCI Underweight (0 - 5 years),Rajshahi District,799.0
IMCI Severe Acute Malnutrition,Khulna District,1024.0
IMCI Wasting (0 - 5 years),Bandarban District,217.0
IMCI Low Birth Weight,Sylhet District,3166.0
IMCI Fever-malaria Unlikely,Dhaka District,4797.0
IMCI Fever-malaria Unlikely,Chattogram District,3672.0
IMCI Breast Feed within 1 hour of birth,Rajbari District,11466.0
IMCI Ear problem,Thakurgaon District,2181.0
IMCI Low Birth Weight,Mymensingh District,2192.0
IMCI Other Disease,Faridpur District,37359.0
IMCI Breast Feed within 1 hour of birth,Pabna District,27527.0
IMCI Anemia (0 - 5 years),Kurigram District,4918.0
IMCI Fever-malaria Unlikely,Coxs Bazar District,2651.0
IMCI Child Injury,Khulna District,1129.0
IMCI Measles,Jashore District,47.0
IMCI Child Injury,Faridpur District,733.0
IMCI Pus draining from Umbilicus,Maulavi Bazar District,439.0
IMCI Ear problem,Narail District,2714.0
IMCI Exclusive breast feeding,Madaripur District,1715.0
IMCI Female,Rajshahi District,107952.0
IMCI Anemia (0 - 5 years),Sylhet District,8044.0
IMCI Pus draining from Umbilicus,Jamalpur District,336.0
IMCI Drowning,Rangpur District,416.0
IMCI Pus draining from Umbilicus,Joypurhat District,89.0
IMCI Other Disease,Coxs Bazar District,47855.0
IMCI Low Birth Weight,Nilphamari District,700.0
IMCI Stunting (0 - 5 years),Narail District,222.0
IMCI Pus draining from Umbilicus,Patuakhali District,924.0
IMCI Breast Feed within 1 hour of birth,Munshiganj District,13394.0
IMCI Child Injury,Brahmanbaria District,1887.0
IMCI Referral1,Chapai Nababganj District,1625.0
IMCI Male,Pirojpur District,70422.0
IMCI Pneumonia,Dhaka District,20109.0
IMCI Fever-malaria,Natore District,402.0
IMCI Child Injury,Dhaka District,4523.0
IMCI Anemia (0 - 5 years),Narail District,884.0
IMCI Stunting (0 - 5 years),Mymensingh District,832.0
IMCI Diarrhea,Joypurhat District,11797.0
IMCI Fever-malaria,Sunamganj District,158.0
IMCI Very Severe Disease,Kishoreganj District,10179.0
IMCI Stunting (0 - 5 years),Sylhet District,1175.0
IMCI Fever-no malaria,Bagerhat District,54013.0
IMCI Underweight (0 - 5 years),Brahmanbaria District,8364.0
IMCI Measles,Jamalpur District,36.0
IMCI Pus draining from Umbilicus,Bhola District,289.0
IMCI Drowning,Chapai Nababganj District,3.0
IMCI Very Severe Disease,Sherpur District,3224.0
IMCI Fever-malaria,Meherpur District,7.0
IMCI Ear problem,Kurigram District,4618.0
IMCI Breast Feed within 1 hour of birth,Rangpur District,20090.0
IMCI Breast Feed within 1 hour of birth,Barguna District,6973.0
IMCI Exclusive breast feeding,Rajshahi District,7140.0
IMCI Anemia (0 - 5 years),Mymensingh District,18312.0
IMCI Ear problem,Narshingdi District,17861.0
IMCI Low Birth Weight,Barguna District,704.0
IMCI Female,Khagrachhari District,46454.0
IMCI Fever-no malaria,Narayanganj District,38483.0
IMCI Measles,Sunamganj District,92.0
IMCI Low Birth Weight,Thakurgaon District,481.0
IMCI counselling,Chuadanga District,43903.0
IMCI Breast Feed within 1 hour of birth,Panchagarh District,4263.0
IMCI Very Severe Disease,Feni District,1586.0
IMCI Severe Acute Malnutrition,Brahmanbaria District,931.0
IMCI Pus draining from Umbilicus,Pirojpur District,147.0
IMCI Very Severe Disease,Bogura District,8650.0
IMCI Diarrhea,Sirajganj District,24662.0
IMCI Fever-no malaria,Khulna District,47472.0
IMCI Anemia (0 - 5 years),Tangail District,6818.0
IMCI counselling,Mymensingh District,119399.0
IMCI Severe Acute Malnutrition,Dhaka District,88.0
IMCI Stunting (0 - 5 years),Tangail District,10132.0
IMCI Female,Bandarban District,30461.0
IMCI Cough & Cold no Pneumonia,Gopalganj District,81868.0
IMCI Ear problem,Mymensingh District,10699.0
IMCI Other Disease,Kishoreganj District,89402.0
IMCI Diarrhea,Shariatpur District,10705.0
IMCI Measles,Cumilla District,187.0
IMCI Male,Jamalpur District,100159.0
IMCI Low Birth Weight,Rajbari District,724.0
IMCI counselling,Kurigram District,65684.0
IMCI Underweight (0 - 5 years),Naogaon District,1230.0
IMCI Ear problem,Chuadanga District,1810.0
IMCI Low Birth Weight,Pabna District,1802.0
IMCI Complementary Feeding (6-23 months),Pirojpur District,18193.0
IMCI counselling,Narshingdi District,199025.0
IMCI Diarrhea,Barishal District,28343.0
IMCI Low Birth Weight,Rangpur District,8012.0
IMCI Diarrhea,Dinajpur District,30978.0
IMCI Underweight (0 - 5 years),Khagrachhari District,2486.0
IMCI Wasting (0 - 5 years),Khulna District,818.0
IMCI Severe Acute Malnutrition,Rangamati District,119.0
IMCI Female,Dhaka District,150180.0
IMCI Fever-no malaria,Khagrachhari District,15873.0
IMCI Female,Bagerhat District,109611.0
IMCI Female,Brahmanbaria District,81956.0
IMCI Diarrhea,Gazipur District,40747.0
IMCI Fever-no malaria,Rangamati District,15275.0
IMCI Fever-malaria Unlikely,Habiganj District,382.0
IMCI Diarrhea,Lalmonirhat District,11208.0
IMCI Moderate Acute Malnutrition,Munshiganj District,1467.0
IMCI Ear problem,Sylhet District,14649.0
IMCI Pus draining from Umbilicus,Chapai Nababganj District,110.0
IMCI Stunting (0 - 5 years),Faridpur District,8531.0
IMCI Child Injury,Bandarban District,135.0
IMCI Fever-malaria,Manikganj District,353.0
IMCI Child Injury,Khagrachhari District,1252.0
IMCI Anemia (0 - 5 years),Chuadanga District,7747.0
IMCI Female,Rangamati District,32502.0
IMCI Underweight (0 - 5 years),Rangamati District,693.0
IMCI Severe Acute Malnutrition,Bandarban District,159.0
IMCI Severe Acute Malnutrition,Narayanganj District,449.0
IMCI Fever-malaria Unlikely,Faridpur District,233.0
IMCI Other Disease,Thakurgaon District,10096.0
IMCI Stunting (0 - 5 years),Chuadanga District,2380.0
IMCI Diarrhea,Laksmipur District,28416.0
IMCI Pneumonia,Barguna District,5808.0
IMCI Very Severe Disease,Coxs Bazar District,7170.0
IMCI Low Birth Weight,Panchagarh District,1087.0
IMCI Cough & Cold no Pneumonia,Patuakhali District,49763.0
IMCI Underweight (0 - 5 years),Jhalokati District,3380.0
IMCI Fever-no malaria,Dhaka District,63337.0
IMCI Complementary Feeding (6-23 months),Netrokona District,37643.0
IMCI Exclusive breast feeding,Coxs Bazar District,28055.0
IMCI Fever-malaria Unlikely,Sherpur District,119.0
IMCI Male,Maulavi Bazar District,108568.0
IMCI Child Injury,Rangamati District,669.0
IMCI Exclusive breast feeding,Bogura District,27204.0
IMCI Moderate Acute Malnutrition,Panchagarh District,956.0
IMCI Measles,Meherpur District,6.0
IMCI Diarrhea,Kustia District,24573.0
IMCI Exclusive breast feeding,Jhenaidaha District,19828.0
IMCI Very Severe Disease,Chattogram District,16475.0
IMCI Male,Netrokona District,114350.0
IMCI Fever-no malaria,Brahmanbaria District,39395.0
IMCI Low Birth Weight,Munshiganj District,2117.0
IMCI Severe Acute Malnutrition,Khagrachhari District,179.0
IMCI Moderate Acute Malnutrition,Rangpur District,8931.0
IMCI Wasting (0 - 5 years),Barguna District,1487.0
IMCI counselling,Faridpur District,112462.0
IMCI Exclusive breast feeding,Feni District,16415.0
IMCI Drowning,Patuakhali District,311.0
IMCI Referral1,Narshingdi District,350052.0
IMCI Very Severe Disease,Jhenaidaha District,9861.0
IMCI Diarrhea,Gaibandha District,17432.0
IMCI Other Disease,Habiganj District,50816.0
IMCI Ear problem,Dhaka District,9230.0
IMCI Child Injury,Bogura District,1472.0
IMCI Pus draining from Umbilicus,Jashore District,54.0
IMCI Wasting (0 - 5 years),Sylhet District,1033.0
IMCI Very Severe Disease,Madaripur District,1394.0
IMCI Child Injury,Bagerhat District,2379.0
IMCI Fever-no malaria,Jhenaidaha District,39016.0
IMCI Anemia (0 - 5 years),Barguna District,3906.0
IMCI counselling,Dhaka District,244328.0
IMCI Other Disease,Rajshahi District,41723.0
IMCI Referral1,Gopalganj District,13661.0
IMCI Male,Lalmonirhat District,48181.0
IMCI Drowning,Maulavi Bazar District,547.0
IMCI Measles,Gaibandha District,500.0
IMCI Anemia (0 - 5 years),Thakurgaon District,894.0
IMCI Other Disease,Rangamati District,13603.0
IMCI Stunting (0 - 5 years),Pabna District,12523.0
IMCI Fever-malaria,Gaibandha District,236.0
IMCI Moderate Acute Malnutrition,Narshingdi District,4491.0
IMCI Underweight (0 - 5 years),Satkhira District,1348.0
IMCI Female,Jhenaidaha District,88878.0
IMCI Other Disease,Khagrachhari District,20055.0
IMCI Fever-malaria,Gopalganj District,6.0
IMCI counselling,Chattogram District,312266.0
IMCI Cough & Cold no Pneumonia,Munshiganj District,117899.0
IMCI Fever-malaria Unlikely,Feni District,1202.0
IMCI Exclusive breast feeding,Kishoreganj District,49609.0
IMCI Ear problem,Chattogram District,9527.0
IMCI Wasting (0 - 5 years),Mymensingh District,727.0
IMCI Fever-no malaria,Faridpur District,35987.0
IMCI Ear problem,Munshiganj District,7834.0
IMCI Low Birth Weight,Faridpur District,1951.0
IMCI Referral1,Pabna District,91277.0
IMCI counselling,Munshiganj District,59110.0
IMCI Stunting (0 - 5 years),Rajbari District,405.0
IMCI Stunting (0 - 5 years),Rangpur District,6394.0
IMCI Fever-malaria,Laksmipur District,85.0
IMCI Moderate Acute Malnutrition,Gaibandha District,2359.0
IMCI Wasting (0 - 5 years),Brahmanbaria District,2780.0
IMCI Stunting (0 - 5 years),Sherpur District,3480.0
IMCI Measles,Chandpur District,29.0
IMCI Complementary Feeding (6-23 months),Lalmonirhat District,11957.0
IMCI Moderate Acute Malnutrition,Gopalganj District,3089.0
IMCI Referral1,Rajbari District,6563.0
IMCI Moderate Acute Malnutrition,Nilphamari District,4262.0
IMCI Pneumonia,Rajbari District,7220.0
IMCI Wasting (0 - 5 years),Tangail District,4934.0
IMCI Underweight (0 - 5 years),Chandpur District,1546.0
IMCI Measles,Natore District,40.0
IMCI Female,Magura District,55615.0
IMCI Stunting (0 - 5 years),Panchagarh District,3758.0
IMCI Drowning,Nilphamari District,138.0
IMCI Fever-no malaria,Bandarban District,19160.0
IMCI Cough & Cold no Pneumonia,Narshingdi District,163841.0
IMCI Complementary Feeding (6-23 months),Joypurhat District,14182.0
IMCI Fever-malaria Unlikely,Rangamati District,3140.0
IMCI Wasting (0 - 5 years),Kurigram District,1725.0
IMCI Complementary Feeding (6-23 months),Jamalpur District,19295.0
IMCI Fever-malaria,Netrokona District,193.0
IMCI Male,Bhola District,90737.0
IMCI Low Birth Weight,Chattogram District,5267.0
IMCI Pneumonia,Pabna District,36089.0
IMCI Measles,Gopalganj District,883.0
