Data,Organisation unit,Value
dist_epi_Tally Book(child) current stock,Narshingdi District,25.0
dist_epi_Women register_need,Rajshahi District,860.0
dist_epi_Cotton 100gm_need,Gaibandha District,4000.0
dist_epi_Other logistic2  current stock,Barguna District,0.0
dist_epi_Voltage Stabilizer_need,Rajbari District,100.0
dist_epi_Fridge Tag need,Chandpur District,40.0
dist_epi_Vaccine carrier 4 ice pack_need,Sunamganj District,400.0
dist_epi_BCG_vial_used_in 3 months,Patuakhali District,14950.0
dist_epi_MR diluent need,Munshiganj District,20840.0
dist_epi_Women Report Book current stock,Meherpur District,0.0
dist_epi_Women register_used_in 3 months,Lalmonirhat District,282.0
dist_epi_Pentavalent_Vial_used_in 3 months,Thakurgaon District,91190.0
dist_epi_Syringe (0.5 ml) current stock,Faridpur District,271400.0
dist_epi_Child register_need,Rangpur District,1628.0
dist_epi_Syringe (0.05 ml)_used_in 3 months,Bagerhat District,32004.0
dist_epi_daily vaccine distribution register_need,Laksmipur District,42.0
dist_epi_Scissior used_in 3 months,Thakurgaon District,0.0
dist_epi_Syringe(2/3ml)need,Thakurgaon District,30000.0
dist_epi_Voltage Stabilizer_need,Pabna District,74.0
dist_epi_fw product distribution register need,Bagerhat District,36.0
dist_epi_Fridge Tag_used_in 3 months,Patuakhali District,6.0
dist_epi_MR Diluent_used_in 3 months,Rajbari District,12993.0
dist_epi_OPV dropper_used_in 3 months,Lalmonirhat District,10809.0
dist_epi_BCG_vial current stock,Gopalganj District,940.0
dist_epi_AEFI Form current stock,Rangamati District,0.0
dist_epi_Moni Table Cloth_need,Chapai Nababganj District,200.0
dist_epi_Syringe (3 ml)_used_in 3 months,Chandpur District,22800.0
dist_epi_PCV vial current stock,Manikganj District,12500.0
dist_epi_cc EPI supply book_used_in 3 months,Mymensingh District,10.0
dist_epi_CC EPI supply book current stock,Sylhet District,1.0
dist_epi_Vaccine carrier 1 ice pack_used_in 3 months,Gopalganj District,0.0
dist_epi_Syringe (0.5 ml) need,Brahmanbaria District,1800000.0
dist_epi_Syringe (5 ml) current stock,Narshingdi District,18400.0
dist_epi_Tally Book(Women)_need,Chandpur District,1400.0
dist_epi_Brush scrubbing current stock,Bogura District,150.0
dist_epi_OPV dropper_used_in 3 months,Bhola District,20570.0
dist_epi_Supply book current stock,Panchagarh District,1.0
dist_epi_AEFI Investigation form_need,Panchagarh District,17.0
dist_epi_OPV dropper current stock,Dhaka District,12650.0
dist_epi_Tally Book(child)_used_in 3 months,Dinajpur District,787.0
dist_epi_Syringe (5 ml) need,Gazipur District,48300.0
dist_epi_Moni Flag_used_in 3 months,Jashore District,760.0
dist_epi_Scissior_need,Brahmanbaria District,10000.0
dist_epi_Women register_used_in 3 months,Bhola District,119.0
dist_epi_Vaccine carrier 1 ice pack current stock,Gaibandha District,0.0
dist_epi_AEFI Investigation form_used_in 3 months,Tangail District,0.0
dist_epi_IPV vial_used_in 3 months,Sunamganj District,5910.0
dist_epi_Women Report Book_need,Narayanganj District,600.0
dist_epi_Supply book current stock,Rangpur District,6.0
dist_epi_AEFI form E36 - E39 need,Rangpur District,14.0
dist_epi_Tally Book(child)_need,Gaibandha District,1200.0
dist_epi_AEFI form E36 - E39 need,Panchagarh District,7.0
dist_epi_FW product distribution register current stock,Madaripur District,0.0
dist_epi_MR Diluent_used_in 3 months,Munshiganj District,14050.0
dist_epi_Vaccine carrier 4 ice pack current stock,Tangail District,37.0
dist_epi_AEFI Investigation form_used_in 3 months,Mymensingh District,0.0
