Data,Organisation unit,Value
No. of mother received PNC 2 services at facility,"Bhola District Hospital, Bhola",3593.0
No. of genital fistula patients discharged closed and dry (Indoor),"Munshiganj District Hospital, Munshiganj",9.0
No. of cases of full term pregnancy with Hand or Cord Prolapse (Complication4),"Chittagong General Hospital, Chittagong",9.0
No. of normal deliveries with AMTSL at facility level,"Chandpur District Hospital, Chandpur",4305.0
No. of Still Births,"Gopalganj District Hospital, Gopalganj",30.0
No. of Cesarean Section,"Pabna District Hospital, Pabna",2833.0
No. of cases with Ruptured Uterus (Complication5),Lakshmipur District Hospital,1.0
No. of babies born with less than 2000 gm of weight,"Hobiganj District Hospital, Hobiganj",207.0
No. of Live Births (LB),"Khulna District Hospital, Khulna",1265.0
No.  of mother received  ANC 1,"Bagerhat District Hospital, Bagerhat",6460.0
No. of pregnant women received Misoprostol tablets,"B.Baria District Hospital, B.Baria",100.0
No. of genital fistula repair Surgeries (OT),"Chuadanga District Hospital, Chuadanga",120.0
No.  of mother received  ANC 2,"Noakhali District Hospital, Noakhali",424.0
No. of Cesarean Section,"Feni District Hospital, Feni",2997.0
No.  of mother received  ANC 3,"Natore District Hospital, Natore",226.0
No. of babies born with less than 2000 gm of weight,"Kishoreganj District Hospital, Kishoreganj",158.0
No. of mother received PNC 2 services at facility,"Coxs Bazar District Hospital, Coxs Bazar",6695.0
No. of newborn initiated breastfeeding within 1 hour after birth,"Natore District Hospital, Natore",3024.0
No. of total Neonatal Deaths,"Kustia District Hospital, Kustia",0.0
No. of newborn delivered in the facility referred out,"Tangail District Hospital, Tangail",325.0
No. of cases of full term pregnancy with Hand or Cord Prolapse (Complication4),"Jessore District Hospital, Jessore",10.0
No. of total Neonatal Deaths,Narayanganj General (Victoria) Hospital (100bed),1.0
No. of Vaginal Deliveries with Breech or Face Presentation,"Jessore District Hospital, Jessore",2.0
No. of mother received PNC 2 services at facility,Sirajganj General Hospital,1978.0
No. of cases of full term pregnancy with Hand or Cord Prolapse (Complication4),"Noakhali District Hospital, Noakhali",103.0
No of newborn received skin to skin care immediate after birth,"Gaibandha District Hospital, Gaibandha",1611.0
No.  of mother received  ANC 1,"Joypurhat District Hospital, Joypurhat",8716.0
No. of cases with Post-Partum Hemorrhage (Complication11),"M.Bazar District Hospital, M.Bazar",108.0
No. of cases with Puerperal Sepsis (Complication9),"Rajbari District Hospital, Rajbari",3.0
No. of cases with non-specific Abortion (Complication7),"Nababganj District Hospital, Nababganj",745.0
No. of genital fistula repair Surgeries (OT),Sirajganj General Hospital,9.0
No. of newborn initiated breastfeeding within 1 hour after birth,"Naogaon District Hospital, Naogaon",2162.0
No. of normal deliveries with AMTSL at facility level,"Jhalokati District Hospital, Jhalokati",880.0
No. of newborn received PNC 1 services at facility,"Naogaon District Hospital, Naogaon",2238.0
No. of cases with Post-Partum Hemorrhage (Complication11),"Sherpur District Hospital, Sherpur",123.0
No. of cases with Puerperal Sepsis (Complication9),"Kurigram District Hospital, Kurigram",162.0
No. of pregnant mother admitted for delivery or obstructed complication in facility,"Natore District Hospital, Natore",9497.0
No. of patients Referred In,Lakshmipur District Hospital,617.0
No. of Forceps/ Vacuum/ Breech delivery,"B.Baria District Hospital, B.Baria",68.0
Number of  3◦ /4◦ perineal tear repair surgery,"Meherpur District Hospital, Meherpur",107.0
