Data,Organisation unit,Value
IMCI Severe Acute Malnutrition,"Khulna District Hospital, Khulna",181.0
IMCI Pneumonia,"Naogaon District Hospital, Naogaon",10840.0
IMCI counselling,"Narail District Hospital, Narail",17237.0
IMCI Anemia (0 - 5 years),"Panchagarh District Hospital, Panchagarh",303.0
IMCI Anemia (0 - 5 years),"Meherpur District Hospital, Meherpur",3616.0
IMCI Very Severe Disease,"Manikganj District Hospital, Manikganj",185.0
IMCI Cough & Cold no Pneumonia,"Joypurhat District Hospital, Joypurhat",840.0
IMCI counselling,"Gopalganj District Hospital, Gopalganj",6915.0
IMCI Underweight (0 - 5 years),"Dinajpur District Hospital, Dinajpur",88.0
IMCI Ear problem,"Narail District Hospital, Narail",329.0
IMCI Other Disease,"Mohammad Ali District Hospital , Bogra",18860.0
IMCI Referral1,"Shariatpur District Hospital, Shariatpur",0.0
IMCI Exclusive breast feeding,"Dinajpur District Hospital, Dinajpur",1572.0
IMCI Diarrhea,"Pirojpur District Hospital, Pirojpur",3254.0
IMCI Moderate Acute Malnutrition,"Bagerhat District Hospital, Bagerhat",1448.0
IMCI Measles,"Faridpur General Hospital, Faridpur",170.0
IMCI Fever-no malaria,"Manikganj District Hospital, Manikganj",2479.0
IMCI Wasting (0 - 5 years),"Natore District Hospital, Natore",3.0
IMCI Severe Acute Malnutrition,"Nababganj District Hospital, Nababganj",96.0
IMCI Cough & Cold no Pneumonia,Narayanganj General (Victoria) Hospital (100bed),12080.0
IMCI Moderate Acute Malnutrition,Narayanganj General (Victoria) Hospital (100bed),673.0
IMCI Pneumonia,"Natore District Hospital, Natore",8909.0
IMCI Stunting (0 - 5 years),"Narail District Hospital, Narail",77.0
IMCI Fever-malaria,"Pirojpur District Hospital, Pirojpur",0.0
IMCI Female,"Gaibandha District Hospital, Gaibandha",11462.0
IMCI Pus draining from Umbilicus,"Shaheed Ahsan Ullah Master General Hospital, Tongi, Gazipur",232.0
IMCI Very Severe Disease,"Barguna District Hospital, Barguna",565.0
IMCI Fever-malaria,"Hobiganj District Hospital, Hobiganj",390.0
IMCI Child Injury,"Gaibandha District Hospital, Gaibandha",88.0
IMCI Underweight (0 - 5 years),"Bandarban District Hospital, Bandarban",21.0
IMCI Ear problem,"Gopalganj District Hospital, Gopalganj",1097.0
IMCI Referral1,"Bagerhat District Hospital, Bagerhat",11509.0
IMCI Female,"Barguna District Hospital, Barguna",6634.0
IMCI Exclusive breast feeding,"Sunamganj District Hospital, Sunamganj",5935.0
IMCI Measles,"Madaripur District Hospital, Madaripur",0.0
IMCI Pus draining from Umbilicus,"Nilphamari District Hospital, Nilphamari",148.0
IMCI Low Birth Weight,"Tangail District Hospital, Tangail",751.0
IMCI Fever-no malaria,"Barguna District Hospital, Barguna",3269.0
IMCI Low Birth Weight,"Narail District Hospital, Narail",123.0
IMCI Severe Acute Malnutrition,"Gaibandha District Hospital, Gaibandha",160.0
IMCI Underweight (0 - 5 years),"Thakurgaon District Hospital, Thakurgaon",47.0
IMCI Diarrhea,"Sherpur District Hospital, Sherpur",3920.0
IMCI Fever-malaria,"Faridpur General Hospital, Faridpur",0.0
IMCI Exclusive breast feeding,"Thakurgaon District Hospital, Thakurgaon",5237.0
IMCI Measles,"Coxs Bazar District Hospital, Coxs Bazar",746.0
IMCI Cough & Cold no Pneumonia,"Barisal District Hospital, Barisal",6132.0
IMCI Anemia (0 - 5 years),"Khagrachari District Hospital, Khagrachari",166.0
IMCI Fever-malaria,"M.Bazar District Hospital, M.Bazar",0.0
IMCI Measles,"Magura District Hospital, Magura",0.0
IMCI Drowning,Narayanganj General (Victoria) Hospital (100bed),2.0
IMCI Pneumonia,"Narsingdi (100 bed) Zila Hospital, Narshingdi",2063.0
IMCI Fever-malaria Unlikely,"Mohammad Ali District Hospital , Bogra",83.0
IMCI Male,"Shahid Shamsuddin District Hospital, Sylhet",4682.0
IMCI Stunting (0 - 5 years),"Gopalganj District Hospital, Gopalganj",196.0
IMCI Referral1,"Munshiganj District Hospital, Munshiganj",7228.0
IMCI Fever-malaria,"Madaripur District Hospital, Madaripur",0.0
IMCI Complementary Feeding (6-23 months),"Rajbari District Hospital, Rajbari",5736.0
IMCI Male,"Noakhali District Hospital, Noakhali",9628.0
IMCI Diarrhea,"Jamalpur District Hospital, Jamalpur",5371.0
IMCI Other Disease,"Natore District Hospital, Natore",10362.0
IMCI Cough & Cold no Pneumonia,"Rangamati District Hospital, Rangamati",4938.0
IMCI Complementary Feeding (6-23 months),"Noakhali District Hospital, Noakhali",7046.0
IMCI Male,"Rajbari District Hospital, Rajbari",7951.0
IMCI Female,"Khulna District Hospital, Khulna",8246.0
IMCI Wasting (0 - 5 years),"Mohammad Ali District Hospital , Bogra",1.0
IMCI Complementary Feeding (6-23 months),"Shahid Shamsuddin District Hospital, Sylhet",742.0
IMCI Cough & Cold no Pneumonia,"Kustia District Hospital, Kustia",13327.0
IMCI Fever-malaria,"Kurigram District Hospital, Kurigram",60.0
IMCI Drowning,"Shariatpur District Hospital, Shariatpur",139.0
IMCI Pus draining from Umbilicus,"Chittagong General Hospital, Chittagong",83.0
IMCI Diarrhea,"Magura District Hospital, Magura",3978.0
