Data,Organisation unit,Value
Received KMC and 4th followed up,"Jamalpur District Hospital, Jamalpur",0.0
Received KMC and 1st followed up,"Jamalpur District Hospital, Jamalpur",0.0
Babies died during KMC,Sirajganj General Hospital,12.0
Received KMC and referred/discontinued,"M.Bazar District Hospital, M.Bazar",0.0
Received KMC and 3rd followed up,"Jamalpur District Hospital, Jamalpur",0.0
Discharged after KMC as per protocol,Sirajganj General Hospital,4.0
Babies born in facility received KMC,"M.Bazar District Hospital, M.Bazar",12.0
Received KMC and 4th followed up,Sirajganj General Hospital,0.0
Received KMC and 2nd followed up,Sirajganj General Hospital,0.0
Received KMC and 1st followed up,Sirajganj General Hospital,2.0
Babies died during KMC,"Jamalpur District Hospital, Jamalpur",0.0
Discharged after KMC as per protocol,"M.Bazar District Hospital, M.Bazar",10.0
Received KMC and 2nd followed up,"Jamalpur District Hospital, Jamalpur",0.0
Babies received KMC,"M.Bazar District Hospital, M.Bazar",34.0
Received KMC and 1st followed up,"M.Bazar District Hospital, M.Bazar",0.0
Discharged after KMC as per protocol,"Jamalpur District Hospital, Jamalpur",0.0
Received KMC and 2nd followed up,"M.Bazar District Hospital, M.Bazar",0.0
Received KMC and 4th followed up,"M.Bazar District Hospital, M.Bazar",0.0
Babies died during KMC,"M.Bazar District Hospital, M.Bazar",0.0
Received KMC and referred/discontinued,Sirajganj General Hospital,0.0
Babies born in facility received KMC,Sirajganj General Hospital,3.0
Discharged after KMC on request,Sirajganj General Hospital,0.0
Babies received KMC,Sirajganj General Hospital,12.0
Received KMC and referred/discontinued,"Jamalpur District Hospital, Jamalpur",0.0
Received KMC and 3rd followed up,"M.Bazar District Hospital, M.Bazar",0.0
Discharged after KMC on request,"Jamalpur District Hospital, Jamalpur",0.0
Discharged after KMC on request,"M.Bazar District Hospital, M.Bazar",12.0
Received KMC and 3rd followed up,Sirajganj General Hospital,0.0
