Data,Organisation unit,Value
No. of mother received PNC 2 services at facility,Shariatpur District,4464.0
No. of cases with Puerperal Sepsis (Complication9),Natore District,5.0
No. of mother received PNC 2 services at facility,Kustia District,4074.0
No. of Maternal Deaths(MD),Netrokona District,32.0
No. of mother received PNC 1 services at facility,Sherpur District,14465.0
No. of mother received PNC 2 services at facility,Cumilla District,16845.0
No. of cases with non-specific Abortion (Complication7),Kishoreganj District,3201.0
No. of genital fistula repair Surgeries (OT),Manikganj District,12.0
No. of newborn resuscitated with bag-mask ventilation (after stimulation) after drying,Dhaka District,174.0
No. of postpartum mother/ pregnant women referred out,Panchagarh District,482.0
No. of mother received PNC 1 services at facility,Kishoreganj District,40002.0
No. of cases with other Pregnancy/ Delivery related Complications,Gazipur District,68.0
Total No. of low birth weight babies ( less than 2500 ),Madaripur District,131.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),Naogaon District,1394.0
No. of normal deliveries with AMTSL at facility level,Gazipur District,12081.0
No. of babies born with less than 2000 gm of weight,Barishal District,2770.0
Number of  3◦ /4◦ perineal tear repair surgery,Rajbari District,19.0
No. of cases with non-specific Abortion (Complication7),Sherpur District,456.0
No. of postpartum mother/ pregnant women referred out,Rangpur District,1443.0
No. of cases with Septic Abortion (Complication6),Sylhet District,195.0
No. of genital fistula repair Surgeries (OT),Sirajganj District,9.0
No. of women given birth between 24-34 completed gestational,Bandarban District,4.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,Narshingdi District,25292.0
Number of  3◦ /4◦ perineal tear repair surgery,Rangpur District,66.0
No. of mother received PNC 1 services at facility,Coxs Bazar District,18672.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,Mymensingh District,18043.0
No. of Destructive Operation,Feni District,115.0
No. of Maternal Deaths(MD),Patuakhali District,29.0
No. of patients Referred In,Satkhira District,843.0
No. of newborn delivered in the facility referred out,Narail District,72.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),Jhenaidaha District,2245.0
No. of Destructive Operation,Bagerhat District,2.0
No. of newborn received delayed bath (after 3 days),Naogaon District,33.0
No.  of  postpartum  FP  method  was  used,Tangail District,239.0
No. of cases with Post-Partum Hemorrhage (Complication11),Lalmonirhat District,251.0
Number of  3◦ /4◦ perineal tear repair surgery,Munshiganj District,51.0
No. of women given birth between 24-34 completed gestational,Chattogram District,534.0
No. of cases with Pre-Eclampsia/ Eclampsia (Complication3),Kishoreganj District,2159.0
No. of patients Referred Out,Lalmonirhat District,36.0
No. of women received Post Natal Care (PNC),Narayanganj District,1182.0
No. of cases with non-specific Abortion (Complication7),Khulna District,689.0
No. of cases with other Pregnancy/ Delivery related Complications,Laksmipur District,31.0
No. of normal deliveries with AMTSL at facility level,Laksmipur District,4139.0
No. of Forceps/ Vacuum/ Breech delivery,Brahmanbaria District,107.0
No. of newborn received delayed bath (after 3 days),Jhenaidaha District,439.0
No. of cases with Ectopic Pregnancy (Complication8),Faridpur District,526.0
No. of cases with Antepartum Hemorrhage (Complication2),Sherpur District,108.0
No. of normal deliveries with AMTSL at facility level,Meherpur District,4266.0
No. of babies born with less than 2000 gm of weight,Jashore District,540.0
No. of Cesarean Section,Jhenaidaha District,17435.0
No. of  neonatal  death reviewed,Gopalganj District,89.0
No. of cases with Ruptured Uterus (Complication5),Jhalokati District,0.0
No. of  neonatal  death reviewed,Maulavi Bazar District,32.0
No. of Vaginal Deliveries with Breech or Face Presentation,Jamalpur District,2.0
No. of cases with Pre-Eclampsia/ Eclampsia (Complication3),Khulna District,559.0
Number of  3◦ /4◦ perineal tear  (with fecal incontinence) who were discharged closed and dry,Jhenaidaha District,8.0
No. of Still Births,Tangail District,609.0
No. of Normal Deliveries,Gopalganj District,5304.0
No. of Live Births (LB),Bandarban District,2646.0
No. of genital fistula patients discharged with fistula not closed (Indoor),Jamalpur District,3.0
No. of Normal Deliveries,Maulavi Bazar District,13131.0
No. of women received Post Natal Care (PNC),Chattogram District,805.0
No of newborn received skin to skin care immediate after birth,Sherpur District,3549.0
