ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 3-5 years-Attending school-Male,Population aged 3-5 years-Attending school-Female,Population aged 3-5 years-Not attending school-Male,Population aged 3-5 years-Not attending school-Female,Population aged 6-10 years-Attending school-Male,Population aged 6-10 years-Attending school-Female,Population aged 6-10 years-Not attending school-Male,Population aged 6-10 years-Not attending school-Female,Population aged 11-14 years-Attending school-Male,Population aged 11-14 years-Attending school-Female,Population aged 11-14 years-Not attending school-Male,Population aged 11-14 years-Not attending school-Female,check_var
26,14,XX,XXX,XX,02,  Dhamrai Upazila,351,307,1330,1306,2589,2347,515,477,1623,1691,374,311,01110
26,18,XX,XXX,XX,02,  Dohar Upazila,145,132,1060,988,1648,1693,428,401,1173,1290,348,185,01110
26,72,XX,XXX,XX,02,  Savar Upazila,1474,1407,7091,6904,11340,10649,3210,3075,7820,7558,2475,2613,01110
86,14,XX,XXX,XX,02,  Bhedarganj Upazila,29,44,219,204,381,396,109,74,278,345,67,21,01110
86,25,XX,XXX,XX,02,  Damudya Upazila,66,78,386,386,749,746,173,149,522,568,132,89,01110
86,65,XX,XXX,XX,02,  Naria Upazila,138,127,614,572,1125,1115,282,246,793,943,202,127,01110
86,69,XX,XXX,XX,02,  Shariatpur Sadar Upazila,329,254,1377,1340,2586,2495,459,423,1811,1914,467,319,01110
86,94,XX,XXX,XX,02,  Zanjira Upazila,48,58,772,760,1221,1134,348,292,819,975,226,124,01110
54,40,XX,XXX,XX,02,  Kalkini Upazila,185,213,1293,1266,2464,2374,543,484,1655,1700,408,229,01110
54,54,XX,XXX,XX,02,  Madaripur Sadar Upazila,391,358,1596,1618,3146,2963,655,629,2388,2337,460,430,01110
54,87,XX,XXX,XX,02,  Shib Char Upazila,140,130,662,661,1285,1223,265,207,747,983,221,166,01110
93,19,XX,XXX,XX,02,  Bhuapur Upazila,92,91,849,759,1484,1246,380,316,1231,1020,165,101,01110
93,25,XX,XXX,XX,02,  Dhanbari Upazila,160,141,1038,981,1753,1709,474,384,1263,1201,295,159,01110
93,28,XX,XXX,XX,02,  Ghatail Upazila,267,223,719,801,1750,1569,277,283,1145,1116,216,111,01110
93,38,XX,XXX,XX,02,  Gopalpur Upazila,219,210,1505,1473,2331,2261,711,578,1577,1581,386,211,01110
93,47,XX,XXX,XX,02,  Kalihati Upazila,189,170,970,928,1675,1606,383,345,1302,1125,281,167,01110
93,57,XX,XXX,XX,02,  Madhupur Upazila,221,190,1574,1555,2662,2446,832,666,2620,2085,542,293,01110
93,66,XX,XXX,XX,02,  Mirzapur Upazila,113,84,682,656,1080,1073,346,318,853,1175,172,139,01110
93,85,XX,XXX,XX,02,  Sakhipur Upazila,180,167,849,848,1479,1355,407,382,1101,1019,240,126,01110
93,95,XX,XXX,XX,02,  Tangail Sadar Upazila,1035,1163,3737,3578,8254,7514,1401,1339,7744,5593,868,887,01110
48,06,XX,XXX,XX,02,  Bajitpur Upazila,176,145,1101,1068,2136,1804,524,417,1538,1442,349,255,01110
48,11,XX,XXX,XX,02,  Bhairab Upazila,547,546,4081,3973,6455,6176,2009,1652,4098,4469,1721,1017,01110
48,27,XX,XXX,XX,02,  Hossainpur Upazila,78,80,767,793,1306,1299,399,312,731,851,285,158,01110
48,42,XX,XXX,XX,02,  Karimganj Upazila,54,56,929,916,1519,1430,446,366,1113,1183,297,181,01110
48,45,XX,XXX,XX,02,  Katiadi Upazila,183,172,1541,1466,2176,2176,766,612,1176,1469,495,249,01110
48,49,XX,XXX,XX,02,  Kishoreganj Sadar Upazila,824,634,2409,2325,5683,4874,979,1003,4096,3945,878,740,01110
48,54,XX,XXX,XX,02,  Kuliar Char Upazila,118,109,1157,1167,1973,1906,636,529,1066,1284,486,292,01110
48,79,XX,XXX,XX,02,  Pakundia Upazila,148,162,985,871,1734,1553,377,296,1007,1122,253,96,01110
89,67,XX,XXX,XX,02,  Nakla Upazila,142,131,1093,1051,1895,1833,498,451,1213,1260,270,177,01110
89,70,XX,XXX,XX,02,  Nalitabari Upazila,109,103,765,793,1456,1339,430,352,927,845,338,163,01110
89,88,XX,XXX,XX,02,  Sherpur Sadar Upazila,621,603,2658,2568,5043,4769,1489,1292,3447,3641,1181,794,01110
89,90,XX,XXX,XX,02,  Sreebardi Upazila,91,80,988,954,1117,1072,625,612,689,635,332,213,01110
68,52,XX,XXX,XX,02,  Manohardi Upazila,139,132,428,435,995,902,169,142,649,702,149,70,01110
68,60,XX,XXX,XX,02,  Narsingdi Sadar Upazila,974,992,5576,5392,8975,8642,3016,2413,5747,6159,2654,1456,01110
68,63,XX,XXX,XX,02,  Palash Upazila,354,372,2418,2271,3881,3679,1071,1039,2876,3035,711,483,01110
68,64,XX,XXX,XX,02,  Roypura Upazila,168,156,1276,1186,1936,1972,542,479,1351,1500,331,181,01110
68,76,XX,XXX,XX,02,  Shibpur Upazila,64,67,698,592,1161,1086,257,218,864,813,193,86,01110
33,30,XX,XXX,XX,02,  Gazipur Sadar Upazila,3766,3488,17494,16722,27751,25665,8535,7974,18702,17333,6312,6294,01110
33,32,XX,XXX,XX,02,  Kaliakair Upazila,571,572,3514,3463,4397,4101,2177,2126,2575,2259,1229,1468,01110
33,34,XX,XXX,XX,02,  Kaliganj Upazila,324,278,1174,978,2235,2132,402,338,1435,1432,417,187,01110
33,86,XX,XXX,XX,02,  Sreepur Upazila,623,614,3685,3502,5220,4700,1664,1583,2813,2705,1063,932,01110
90,23,XX,XXX,XX,02,  Chhatak Upazila,200,183,1570,1477,2171,2070,778,710,1355,1314,642,513,01110
90,29,XX,XXX,XX,02,  Derai Upazila,101,96,1093,1055,1466,1404,501,456,847,927,410,284,01110
90,47,XX,XXX,XX,02,  Jagannathpur Upazila,216,191,1560,1508,2049,2015,1018,903,1254,1238,693,607,01110
90,89,XX,XXX,XX,02,  Sunamganj Sadar Upazila,397,348,1893,1859,3127,3059,938,875,2255,2176,760,792,01110
36,02,XX,XXX,XX,02,  Ajmiriganj Upazila,41,25,532,514,627,621,271,205,314,312,212,171,01110
36,26,XX,XXX,XX,02,  Chunarughat Upazila,43,54,757,741,1001,987,323,317,618,701,245,184,01110
36,44,XX,XXX,XX,02,  Habiganj Sadar Upazila,460,381,2854,2772,4548,4368,1180,1101,3119,3123,850,774,01110
36,71,XX,XXX,XX,02,  Madhabpur Upazila,101,107,823,807,1229,1131,352,290,575,689,337,245,01110
36,77,XX,XXX,XX,02,  Nabiganj Upazila,117,99,832,825,1255,1088,526,431,659,671,390,287,01110
91,17,XX,XXX,XX,02,  Beani Bazar Upazila,110,140,1546,1504,2162,1932,795,738,1463,1391,455,452,01110
91,38,XX,XXX,XX,02,  Golapganj Upazila,135,111,1054,1037,1664,1583,516,480,1061,1098,499,330,01110
91,59,XX,XXX,XX,02,  Kanaighat Upazila,183,160,1151,1114,1800,1814,413,358,994,1061,340,265,01110
91,62,XX,XXX,XX,02,  Sylhet Sadar Upazila,3077,2794,13061,12172,20121,19157,6384,5911,14840,13491,5175,5230,01110
91,94,XX,XXX,XX,02,  Zakiganj Upazila,115,94,541,567,963,1038,284,269,551,694,190,134,01110
58,14,XX,XXX,XX,02,  Barlekha Upazila,128,106,798,735,1183,1101,351,271,754,883,300,205,01110
58,56,XX,XXX,XX,02,  Kamalganj Upazila,110,123,471,472,948,943,194,157,545,634,216,152,01110
58,65,XX,XXX,XX,02,  Kulaura Upazila,181,202,732,706,1326,1296,382,357,929,839,286,210,01110
58,74,XX,XXX,XX,02,  Maulvibazar Sadar Upazila,238,217,1718,1596,2623,2334,793,764,1799,1663,644,624,01110
58,83,XX,XXX,XX,02,  Sreemangal Upazila,108,108,655,581,1079,1067,266,240,846,827,232,225,01110
