True,02ChildHealth: IQ1WyeMu4PS,02ChildHealth: LwxiPaHQwif,02ChildHealth: Pd6AH5koIb3,02ChildHealth: QVoVu8biqp6,02ChildHealth: R4d4BKvjEZj,02ChildHealth: RRWmViud0qT,02ChildHealth: b6SWIKqm2pB,02ChildHealth: t4CnonJDTnt,02ChildHealth: wzLKMAyhQPp,07Vaccine&LogisticsstockofUpazilaMunCC: A7vvFInXZlW,07Vaccine&LogisticsstockofUpazilaMunCC: AOOjH9v3zmo,07Vaccine&LogisticsstockofUpazilaMunCC: B0AF8ZpJl1j,07Vaccine&LogisticsstockofUpazilaMunCC: CIqVGXaxwys,07Vaccine&LogisticsstockofUpazilaMunCC: CWjfigGYClr,07Vaccine&LogisticsstockofUpazilaMunCC: D56uBnHDRbh,07Vaccine&LogisticsstockofUpazilaMunCC: DdAvaL0CFiG,07Vaccine&LogisticsstockofUpazilaMunCC: DnDduAtIDcs,07Vaccine&LogisticsstockofUpazilaMunCC: E8YfX9WPA7H,07Vaccine&LogisticsstockofUpazilaMunCC: ENp0SuguC5q,07Vaccine&LogisticsstockofUpazilaMunCC: ETY7fpl63LJ,07Vaccine&LogisticsstockofUpazilaMunCC: F5je7uMNe8R,07Vaccine&LogisticsstockofUpazilaMunCC: FIq44TxU2xT,07Vaccine&LogisticsstockofUpazilaMunCC: FhQr8WkX11z,07Vaccine&LogisticsstockofUpazilaMunCC: FkyB5rLFNzB,07Vaccine&LogisticsstockofUpazilaMunCC: Fp9YsXqGufz,07Vaccine&LogisticsstockofUpazilaMunCC: G0Y2VBmVAfD,07Vaccine&LogisticsstockofUpazilaMunCC: IRChugZecUb,07Vaccine&LogisticsstockofUpazilaMunCC: IsvafAZUBT2,07Vaccine&LogisticsstockofUpazilaMunCC: JIFZN8vjLQd,07Vaccine&LogisticsstockofUpazilaMunCC: JMmZ7oYOk1X,07Vaccine&LogisticsstockofUpazilaMunCC: JiCXwXUemzZ,07Vaccine&LogisticsstockofUpazilaMunCC: K40hjtBt9ov,07Vaccine&LogisticsstockofUpazilaMunCC: LdDyjYyRUtR,07Vaccine&LogisticsstockofUpazilaMunCC: MAXNXj3LxJU,07Vaccine&LogisticsstockofUpazilaMunCC: MXblPCxm6Ia,07Vaccine&LogisticsstockofUpazilaMunCC: Mhh1bhJNbF4,07Vaccine&LogisticsstockofUpazilaMunCC: N06p75l1RPV,07Vaccine&LogisticsstockofUpazilaMunCC: N8oEmA9Qhqo,07Vaccine&LogisticsstockofUpazilaMunCC: NKYWKdAcMhL,07Vaccine&LogisticsstockofUpazilaMunCC: Nk3Ndmen94z,07Vaccine&LogisticsstockofUpazilaMunCC: OBweKJuvV7X,07Vaccine&LogisticsstockofUpazilaMunCC: Ox28OMwIaKV,07Vaccine&LogisticsstockofUpazilaMunCC: OzfEwSkZ4kh,07Vaccine&LogisticsstockofUpazilaMunCC: P6081SZoBDw,07Vaccine&LogisticsstockofUpazilaMunCC: P9M9jiILYeg,07Vaccine&LogisticsstockofUpazilaMunCC: Px3AtZSgXC1,07Vaccine&LogisticsstockofUpazilaMunCC: QJ5DWIKENgY,07Vaccine&LogisticsstockofUpazilaMunCC: QMQMXuPHUU3,07Vaccine&LogisticsstockofUpazilaMunCC: QdgjJvGT5kk,07Vaccine&LogisticsstockofUpazilaMunCC: RKcUUBUvIxK,07Vaccine&LogisticsstockofUpazilaMunCC: S1xfXnwEaCH,07Vaccine&LogisticsstockofUpazilaMunCC: SVSARodqRsF,07Vaccine&LogisticsstockofUpazilaMunCC: SoLefSrhJJF,07Vaccine&LogisticsstockofUpazilaMunCC: TyawQaKOHrl,07Vaccine&LogisticsstockofUpazilaMunCC: TzSDGK3zAQs,07Vaccine&LogisticsstockofUpazilaMunCC: URhsEDWgGqP,07Vaccine&LogisticsstockofUpazilaMunCC: UdweJYE4kaq,07Vaccine&LogisticsstockofUpazilaMunCC: Uhghg4BVsVj,07Vaccine&LogisticsstockofUpazilaMunCC: UxQTjaajiiP,07Vaccine&LogisticsstockofUpazilaMunCC: VFFB3D4uxoe,07Vaccine&LogisticsstockofUpazilaMunCC: VpDIWtp5G5q,07Vaccine&LogisticsstockofUpazilaMunCC: VzMFKi0rwvu,07Vaccine&LogisticsstockofUpazilaMunCC: WVUTbNsIZho,07Vaccine&LogisticsstockofUpazilaMunCC: X8HO6EhYVta,07Vaccine&LogisticsstockofUpazilaMunCC: XU2FE7koqBC,07Vaccine&LogisticsstockofUpazilaMunCC: YFzQ52HAoIN,07Vaccine&LogisticsstockofUpazilaMunCC: YGlTjGHzk4R,07Vaccine&LogisticsstockofUpazilaMunCC: Ynzq3SiN2DT,07Vaccine&LogisticsstockofUpazilaMunCC: ZOxdPAhJXQI,07Vaccine&LogisticsstockofUpazilaMunCC: ZcqRxB9K4Zi,07Vaccine&LogisticsstockofUpazilaMunCC: aJ0yJ2aGjYY,07Vaccine&LogisticsstockofUpazilaMunCC: apI9ww6dgU0,07Vaccine&LogisticsstockofUpazilaMunCC: bEbABqXqeRb,07Vaccine&LogisticsstockofUpazilaMunCC: bbs88CxuR1T,07Vaccine&LogisticsstockofUpazilaMunCC: cJ6hq8fAFcZ,07Vaccine&LogisticsstockofUpazilaMunCC: cT7eO1PBQ91,07Vaccine&LogisticsstockofUpazilaMunCC: cdqjn347Zbe,07Vaccine&LogisticsstockofUpazilaMunCC: ct43l5CoOf6,07Vaccine&LogisticsstockofUpazilaMunCC: ds70pcMikca,07Vaccine&LogisticsstockofUpazilaMunCC: eKwVNOxmeaF,07Vaccine&LogisticsstockofUpazilaMunCC: ebg10XnQONn,07Vaccine&LogisticsstockofUpazilaMunCC: en1ttefgoD3,07Vaccine&LogisticsstockofUpazilaMunCC: f2mdfPnaxXO,07Vaccine&LogisticsstockofUpazilaMunCC: fd8rsVbwWTy,07Vaccine&LogisticsstockofUpazilaMunCC: fzvufYmaxW2,07Vaccine&LogisticsstockofUpazilaMunCC: i7OYnjFmbtq,07Vaccine&LogisticsstockofUpazilaMunCC: i7RioQPZlnV,07Vaccine&LogisticsstockofUpazilaMunCC: iakLGaO8n0i,07Vaccine&LogisticsstockofUpazilaMunCC: j7jbAKhLW1W,07Vaccine&LogisticsstockofUpazilaMunCC: joxiWMVhTW3,07Vaccine&LogisticsstockofUpazilaMunCC: kJArwj5ibTm,07Vaccine&LogisticsstockofUpazilaMunCC: l5GuPtMbFn7,07Vaccine&LogisticsstockofUpazilaMunCC: l5jfQIhqJNq,07Vaccine&LogisticsstockofUpazilaMunCC: lU3z4YCXkA6,07Vaccine&LogisticsstockofUpazilaMunCC: ld5qPYiz6GY,07Vaccine&LogisticsstockofUpazilaMunCC: lrHK9SXXwJH,07Vaccine&LogisticsstockofUpazilaMunCC: lupBcjTfV7f,07Vaccine&LogisticsstockofUpazilaMunCC: mGkTIFCYPBt,07Vaccine&LogisticsstockofUpazilaMunCC: nLlsYoYqGqn,07Vaccine&LogisticsstockofUpazilaMunCC: oGFyGVhbytW,07Vaccine&LogisticsstockofUpazilaMunCC: oK4INhFrhBX,07Vaccine&LogisticsstockofUpazilaMunCC: oWkwB8F0w3f,07Vaccine&LogisticsstockofUpazilaMunCC: ocDn6nA142v,07Vaccine&LogisticsstockofUpazilaMunCC: oq2pvIGyD1Q,07Vaccine&LogisticsstockofUpazilaMunCC: ox567qonkKk,07Vaccine&LogisticsstockofUpazilaMunCC: qC4WmFe4Sxf,07Vaccine&LogisticsstockofUpazilaMunCC: qnSZgWdeTxY,07Vaccine&LogisticsstockofUpazilaMunCC: rA7Esa0Nejt,07Vaccine&LogisticsstockofUpazilaMunCC: rxzFIJUVEvU,07Vaccine&LogisticsstockofUpazilaMunCC: sEKesoM3EFz,07Vaccine&LogisticsstockofUpazilaMunCC: sifbm7kXC3D,07Vaccine&LogisticsstockofUpazilaMunCC: tAN0LXbL15S,07Vaccine&LogisticsstockofUpazilaMunCC: u0jlIyA2Lf5,07Vaccine&LogisticsstockofUpazilaMunCC: uNghOt0NJmw,07Vaccine&LogisticsstockofUpazilaMunCC: uUyZkyMorh9,07Vaccine&LogisticsstockofUpazilaMunCC: vRAkj2ksaMh,07Vaccine&LogisticsstockofUpazilaMunCC: w7aL1rAI2oe,07Vaccine&LogisticsstockofUpazilaMunCC: wPP3FPUmSOo,07Vaccine&LogisticsstockofUpazilaMunCC: wUfo3drDEPq,07Vaccine&LogisticsstockofUpazilaMunCC: wm6A41U3ogH,07Vaccine&LogisticsstockofUpazilaMunCC: xGCaTc7emVG,07Vaccine&LogisticsstockofUpazilaMunCC: xIcqYxw3zSl,07Vaccine&LogisticsstockofUpazilaMunCC: xLKPNOJtun6,07Vaccine&LogisticsstockofUpazilaMunCC: xzPiVUW5fmB,07Vaccine&LogisticsstockofUpazilaMunCC: y1DXmBuKfd4,07Vaccine&LogisticsstockofUpazilaMunCC: yCHIWD3n2iN,07Vaccine&LogisticsstockofUpazilaMunCC: yZUeDG6V2r7,07Vaccine&LogisticsstockofUpazilaMunCC: zRkPTCFxpgv,07Vaccine&LogisticsstockofUpazilaMunCC: zqlmUNVRwQo,03Immunization: E972lFyd88c,03Immunization: EYNrJsPgIT4,03Immunization: HQ1xbZLblZk,03Immunization: IANvHJyavcP,03Immunization: KN9f6cVDWMk,03Immunization: KdoDBp8ifjd,03Immunization: LUo9HlcTymw,03Immunization: LmW4hy5pOla,03Immunization: MaXykGaVae7,03Immunization: NIK22J55iia,03Immunization: OVbqLykIW1C,03Immunization: PR1,03Immunization: Zcxj93PWd2V,03Immunization: a2UI5138tBe,03Immunization: aC7z0R1TkLT,03Immunization: aXG97b5u24F,03Immunization: etzs1ioMUYk,03Immunization: g6CZ47teciv,03Immunization: hLTlCFvKrEH,03Immunization: hSX4LQ4j9k9,03Immunization: hZSRYOqcz7W,03Immunization: iA32U7em8TY,03Immunization: k3TUqadtZMi,03Immunization: lbXmBL1FNqg,03Immunization: mEOmO2mnO9A,03Immunization: qNaj53STYXR,03Immunization: rLZJVW1MNHj,03Immunization: rjC5RUECjfa,03Immunization: rtwhAbwj7x5,03Immunization: tpBAHRiA6Ud,03Immunization: tpM3JWx6Q1D,03Immunization: uDz6o4spMtx,03Immunization: uepsx0TiuQt,03Immunization: v9bPPwINGwi,03Immunization: vHWCFOMxUbX,03Immunization: w0rSItvQO65,03Immunization: z9xGqDgG7xz,03Immunization: zWL5fcwMiv5,04Newborn: FzTEiMtiSQN,04Newborn: ItzZiE04Nk2,04Newborn: gj5nhClYavC,04Newborn: h8NlRbmUanV,04Newborn: tY985po4GQR,04Newborn: vWl3fYOxBB0,01MaternalHealth: CRstBHmZrRi,01MaternalHealth: DA4SHBTcotS,01MaternalHealth: EN6VvWHuz6H,01MaternalHealth: IQEbbjwChym,01MaternalHealth: IVpv2Tj5rbj,01MaternalHealth: UeBuoOKVSt9,01MaternalHealth: ejt6ia79ixB,01MaternalHealth: eykgM4I5jQF,01MaternalHealth: llFRYYZLkur,01MaternalHealth: nHvaVDaRcQU,01MaternalHealth: pqxYwxpF3yV,01MaternalHealth: sjorO3gQABy,01MaternalHealth: suIr6bcCKVv,05Logistics: gCIHrhpVM3p,05Logistics: t3oOvEIdZuw,AntenatalCare(ANC): EMN9ubIGpGh,AntenatalCare(ANC): lqGV3xf4MnW,AntenatalCare(ANC): wpDTeNQUuEb
040706,0.0,,1.2,21.07,15.01,3.7,0.1802,45302.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4,23.7,33.7,558.0,0.0,0.0,156.0,0.0,0.91,161.0,0.0,57.2,42.8,556.0,,0.0091,100.0,48.72,,,
100409,,95.8,1.1,6.63,7.2,2.9,0.0,37454.0,1.0,12857.0,4197.0,13912.5,1963.0,1812.0,11.0,72.0,1.0,258933.0,18237.0,2448.0,11582.0,11.0,1.0,110.0,0.0,8.0,5995.5,0.0,22.0,-13.0,471.0,4257.0,5352.0,21834.0,1608.0,110.0,1214.0,-65.0,2600.0,0.0,0.0,3.0,12.0,8537.0,2628.0,-2118.5,11.0,22.0,979.0,12.0,4959.0,58.0,5451.0,17.0,37044.0,7638.0,-40.0,3077.0,5900.0,4197.0,-65.0,1.0,1602.0,146.0,0.0,563.0,425742.0,21.0,-65.0,14051.0,21.0,21.0,213.0,3048.0,3077.0,3145.0,63123.0,2600.0,0.0,2631.0,9944.0,16829.0,111.0,21.0,211806.0,5352.0,21.0,1.0,70.0,12799.0,138.0,21.0,1607.0,-3040.0,4200.0,72.0,33322.0,2311.0,12.0,3145.0,17.0,-114.0,39.0,191.0,-392.0,3.0,53.0,17.0,422.0,29556.0,1830.0,20206.0,2780.0,36856.0,5271.0,0.0,208.0,3735.0,72.0,7065.0,12150.0,-58.0,-8488.5,40050.0,3755.0,11.0,936.0,103.0,188.0,96.4,93.4,40994.0,1.2,95.5,28146.0,0.28,52.7,41166.0,1.1,26269.0,0.28,95.5,96.4,96.4,20.4,35.1,87.7,-67.7,32.5,94.7,96.4,0.88,95.3,21783.0,9.0,95.6,0.11,4.0,7.7,8.2,86.5,9691.0,10.7,0.91,3.6,95.5,14740.0,,,55.7,88.7,49.6,60.9,117.0,1.13,0.0113,79.0,0.0,0.0,79.0,0.0,100.0,0.0,113.0,,0.0,45.455,61.29,,,
100419,,99.3,3.2,7.99,1.97,3.1,0.0,8549.0,2.8,1295.0,952.5,2941.5,1460.0,-815.5,4.0,5.0,-1.0,96219.0,4684.5,159.0,7698.0,4.0,-1.0,112.0,0.0,-1.0,1654.5,0.0,4.0,-20.0,5.0,-7777.0,1654.5,8771.0,53.0,116.0,-62.5,-82.0,1701.0,0.0,0.0,3.0,4.0,14788.0,399.0,-12668.5,4.0,3.0,57.0,4.0,1338.0,5.0,1953.0,4.0,8536.5,-1610.5,600.0,53.0,2580.0,952.5,-72.0,-2.0,295.5,10.0,0.0,390.0,57084.0,3.0,-32.0,16723.0,5.0,5.0,212.0,648.0,53.0,-62.5,19966.0,1701.0,-1.0,1852.0,9907.0,-223.5,38.0,5.0,-40657.0,1654.5,4.0,-1.0,5.0,940.5,7.0,3.0,53.0,-14989.0,10170.0,5.0,-1567.0,1646.0,4.0,-62.5,3.0,-6.0,24.0,21.0,-1288.0,5.0,31.0,0.0,-20.0,1494.0,174.0,-7831.0,-428.5,14822.0,1713.0,0.0,21.0,1567.0,5.0,3670.0,1033.5,-32.0,-11962.5,6684.0,1567.0,24.0,-2.0,38.0,-688.0,93.8,92.9,8814.0,3.1,92.8,7719.0,0.05,65.5,11189.0,0.93,7262.0,0.05,92.8,95.9,93.8,35.6,35.7,87.8,-51.8,40.0,92.0,93.8,0.19,92.9,6059.0,6.4,93.6,0.04,2.7,2.7,6.2,88.9,3029.0,5.5,2.3,4.1,92.8,3068.0,,,58.2,70.9,64.0,70.9,86.0,0.0,0.0,0.0,1.0417,0.0,0.0,0.0,92.9,1.2,86.0,0.0,0.0,0.0,83.87,,,
100428,,94.7,0.26,8.09,4.02,0.64,,31812.0,0.56,17000.0,2542.5,11550.0,2403.0,-1326.5,3.0,180.0,13.0,155500.0,11544.0,-613.0,16450.0,5.0,3.0,208.0,14.0,0.0,3600.0,14.0,2.0,259.0,290.0,1600.0,3724.5,21032.0,2003.0,185.0,542.0,29.0,2547.0,1.0,3.0,0.0,3.0,6940.0,-613.0,-2940.0,-9.0,-10.0,1400.0,6.0,3600.0,290.0,2820.0,2.0,20983.5,-1080.0,278.0,3000.0,4458.0,2542.5,8.0,12.0,1185.0,300.0,13.0,664.0,86700.0,-10.0,102.0,6660.0,6.0,2.0,630.0,2508.0,3000.0,1153.5,50948.0,2547.0,0.0,3862.0,18200.0,-182.5,124.0,2.0,19800.0,3724.5,5.0,1.0,180.0,4963.0,300.0,-10.0,1992.0,-2590.0,12250.0,150.0,13350.0,2731.0,6.0,1153.5,-10.0,-76.0,62.0,300.0,-2650.0,3.0,0.0,0.0,259.0,31000.0,0.0,21700.0,142.5,14580.0,2820.0,13.0,300.0,3390.0,150.0,6352.0,3351.0,54.0,-500.0,27750.0,3390.0,62.0,1400.0,183.0,362.0,97.9,97.0,34843.0,1.6,93.4,19906.0,0.25,61.9,29840.0,0.95,19409.0,0.25,97.3,98.6,96.0,20.8,34.1,94.5,-48.2,25.1,94.9,98.2,2.4,97.0,15328.0,3.5,95.6,0.0,15.7,5.2,1.1,88.4,6052.0,15.0,3.1,1.4,97.3,9040.0,,,70.0,,,,,,,,,,,,,,,,,,,,,
100447,,99.0,1.9,9.33,2.32,6.0,0.0,11141.0,2.0,4562.0,1183.5,5689.5,1340.0,-1659.5,2.0,33.0,0.0,160987.0,6826.5,422.5,9766.0,0.0,0.0,160.0,5.0,-2.0,3264.0,5.0,1.0,-24.0,33.0,-6868.0,3055.5,15227.0,4.0,160.0,8.5,-145.0,2838.0,6.0,0.0,1.0,0.0,29969.0,422.5,-25184.0,0.0,0.0,108.0,0.0,3264.0,33.0,3034.5,0.0,11014.5,-999.5,1860.0,1438.0,4867.0,1183.5,-145.0,0.0,493.5,14.0,5.0,460.0,46156.5,-4.0,-263.0,40725.0,1.0,1.0,0.0,1434.0,1438.0,136.5,29161.0,2938.0,0.0,2788.0,13190.0,-3770.5,321.0,1.0,-122730.5,3055.5,-4.0,0.0,33.0,2656.5,14.0,-3.0,4.0,-37190.0,32750.0,0.0,-4931.0,3411.0,2.0,136.5,-4.0,0.0,70.0,0.0,-2836.0,1.0,1056.0,0.0,-24.0,21606.0,298.0,-12094.0,-326.5,12050.0,3034.5,1.0,0.0,2538.0,0.0,4125.0,3916.5,-295.0,-5770.5,6258.0,2503.0,70.0,-992.0,353.0,-1863.0,98.1,94.8,23503.0,4.2,96.7,9329.0,0.0,72.0,13934.0,3.4,8580.0,0.0,96.7,99.0,98.1,22.4,46.3,86.8,-45.2,45.3,91.6,98.1,6.7,94.8,7355.0,11.5,91.6,-1.5,8.7,0.87,5.2,90.5,4407.0,7.7,7.5,1.0,96.7,4300.0,,,100.9,39.7,54.2,41.0,84.0,1.29,0.0129,84.0,0.0,0.32,144.0,0.0,100.0,0.0,83.0,,0.0032,50.0,100.0,,,
100485,,93.5,1.5,3.95,3.02,2.2,0.0,22114.0,0.99,29500.0,1687.5,6750.0,1955.0,-154.5,2.0,202.0,0.0,109294.0,9255.0,-88.0,4100.0,2.0,0.0,68.0,0.0,0.0,3255.0,0.0,2.0,300.0,300.0,27600.0,2535.0,19960.0,2.0,83.0,334.0,144.0,3198.0,0.0,0.0,2.0,2.0,32370.0,-148.0,-19015.0,2.0,2.0,300.0,2.0,3150.0,300.0,2340.0,2.0,16875.0,-260.0,28.0,0.0,3989.0,1807.5,159.0,0.0,675.0,230.0,0.0,666.0,78300.0,2.0,136.0,63510.0,2.0,2.0,0.0,1938.0,0.0,288.0,42033.0,3178.0,0.0,2743.3,800.0,3802.0,90.0,2.0,-6272.0,2535.0,2.0,0.0,202.0,4688.0,230.0,2.0,2.0,-39400.0,200.0,210.0,16230.0,2616.0,2.0,288.0,2.0,-3.0,15.0,0.0,-1865.0,2.0,100.0,0.0,289.0,46500.0,428.0,45700.0,689.5,18200.0,2340.0,0.0,0.0,3473.0,210.0,8645.0,2700.0,155.0,-6400.0,18180.0,3573.0,37.0,200.0,64.0,-56.0,98.7,98.9,29557.0,-0.07,99.5,15057.0,0.01,61.8,22070.0,-0.12,14246.0,0.01,99.5,98.8,98.7,17.6,41.4,94.6,-76.6,46.9,98.6,98.7,1.6,98.8,11591.0,4.1,97.1,4.76,-0.29,0.0,2.6,88.6,6557.0,7.8,1.7,1.2,99.5,6521.0,0.0,100.0,78.7,38.3,2.8,38.3,183.0,1.64,0.0164,243.0,0.0,0.0,420.0,0.0,100.0,0.0,181.0,,0.0,0.0,38.3,,,
100602,,99.8,10.7,11.02,10.56,11.8,0.0,14230.0,1.6,14300.0,817.5,18450.0,1864.0,-1767.5,-9.0,45.0,10.0,226292.0,6480.0,-728.5,7835.0,-9.0,10.0,382.0,10.0,3.0,300.0,10.0,2.0,137.0,130.0,5800.0,2337.0,12154.0,50.0,450.0,85.0,-443.0,2524.0,10.0,8.0,-7.0,1.0,54785.0,-690.5,-54100.0,-9.0,-8.0,800.0,1.0,9600.0,167.0,1846.5,2.0,12363.0,-1370.0,2043.0,10700.0,3692.0,817.5,-339.0,7.0,357.0,346.0,10.0,237.0,18150.0,-7.0,-251.0,30260.0,2.0,3.0,35.0,360.0,10400.0,35.0,30513.0,2514.0,300.0,2655.0,6527.0,-429.0,305.0,1.0,-225780.0,2337.0,-8.0,10.0,35.0,2921.0,343.0,-9.0,43.0,-20750.0,5750.0,12.0,11600.0,18437.0,1.0,35.0,-8.0,-44.0,40.0,-152.0,-18731.0,1.0,502.0,302.0,37.0,20500.0,20.0,13950.0,-1047.5,50000.0,1846.5,10.0,150.0,2574.0,48.0,3658.0,2445.0,-166.0,-35350.0,17400.0,2612.0,94.0,298.0,208.0,-2008.0,100.0,100.5,16706.0,0.57,100.5,12497.0,0.24,57.5,18315.0,0.51,11434.0,0.24,99.3,100.0,100.0,35.5,45.9,86.3,-55.4,44.9,99.4,99.3,-0.28,99.4,9823.0,13.7,100.2,0.0,-1.7,4.9,13.9,87.2,5568.0,8.3,-0.21,-0.02,99.1,3214.0,,,95.3,83.0,108.9,83.0,135.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,100.0,0.0,135.0,,0.0,61.111000000000004,52.63,,,
100603,,99.7,0.84,13.66,6.46,1.7,0.0,14943.0,0.66,24650.0,2691.0,12000.0,2441.0,4.0,-10.0,90.0,12.0,855200.0,8715.0,1502.5,38830.0,-10.0,12.0,239.0,12.0,129.0,5325.0,12.0,1.0,478.0,800.0,12150.0,3121.5,14599.0,1.0,239.0,428.5,-142.0,1257.0,12.0,12.0,-10.0,1.0,44800.0,1502.5,-40575.0,-10.0,-10.0,1100.0,1.0,13125.0,500.0,3115.5,1.0,15129.0,-6231.0,366.0,10000.0,7507.0,2691.0,-142.0,12.0,718.5,64.0,12.0,363.0,9900.0,-10.0,-86.0,25100.0,1.0,1.0,1200.0,1460.0,9000.0,1665.5,35225.0,1257.0,1001.0,3678.0,10700.0,1204.0,187.0,1.0,-882800.0,3121.5,-10.0,12.0,90.0,5460.0,-49.0,-10.0,-10.0,-12475.0,78300.0,89.0,-26550.0,4548.0,1.0,1665.5,-10.0,-13.0,20.0,446.0,-3127.0,1.0,80.0,10.0,778.0,31600.0,794.0,-68700.0,853.0,110200.0,3115.5,12.0,456.0,1627.0,89.0,3294.0,3114.0,-48.0,-103000.0,10650.0,1627.0,20.0,840.0,150.0,816.0,98.8,99.7,21685.0,0.06,99.2,14079.0,0.06,60.3,20613.0,-0.95,13086.0,0.06,99.2,99.8,99.2,54.9,41.8,87.7,-92.2,42.7,99.5,99.2,-2.6,99.7,10927.0,11.3,101.4,0.0,6.3,7.8,13.5,89.6,5854.0,21.4,-1.6,0.2,99.1,5495.0,100.0,0.0,100.0,89.9,70.9,70.9,79.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,100.0,0.0,79.0,,0.0,91.304,89.66,,,
100607,,99.9,0.21,12.92,7.19,3.6,0.0,23452.0,0.16,10200.0,4284.0,12792.0,2734.0,-690.0,5.0,484.0,0.0,687400.0,21514.5,725.0,30800.0,5.0,0.0,91.0,4.0,2.0,5977.5,4.0,5.0,652.0,656.0,6150.0,6300.0,49143.0,173.0,95.0,804.0,161.0,4082.0,4.0,1.0,0.0,5.0,68370.0,725.0,-62062.5,5.0,1.0,4600.0,5.0,12667.5,656.0,6300.0,4.0,45000.0,-130.0,44.0,4900.0,8257.0,4284.0,164.0,4.0,1188.0,420.0,4.0,389.0,177600.0,1.0,89.0,38860.0,5.0,5.0,135.0,1440.0,4900.0,2315.0,94911.0,4082.0,0.0,5132.0,3000.0,-1551.0,341.0,5.0,-508550.0,6300.0,1.0,0.0,429.0,10449.5,417.0,1.0,169.0,-25322.5,18250.0,262.0,12819.5,6053.0,5.0,2315.0,0.0,415.0,5.0,-4000.0,-2295.0,1.0,-30.0,6000.0,652.0,31000.0,3175.0,14900.0,1633.0,50370.0,6300.0,4.0,0.0,5799.0,262.0,11532.7,8100.0,454.0,-41178.0,37369.5,5799.0,48.0,4580.0,11.0,91.0,98.0,96.4,51643.0,2.4,96.8,30332.0,-0.91,58.0,45944.0,1.6,30900.0,-0.91,96.8,98.8,96.3,22.4,49.7,97.4,-45.0,32.8,94.8,98.0,-0.5,96.4,24195.0,0.6,98.5,0.0,14.0,4.3,1.1,89.2,13010.0,16.6,0.34,1.2,95.0,12708.0,,,100.1,57.5,71.9,33.3,228.0,0.22,0.0022,40.0,0.0,0.0,45.0,0.0,80.3,19.7,228.0,,0.0,17.391,47.37,,,
100610,,93.0,0.34,18.35,10.77,1.6,0.0,27824.0,0.27,46000.0,2760.0,15000.0,2809.0,-964.0,-7.0,100.0,8.0,317300.0,12072.0,1877.0,13680.0,-7.0,7.0,26.0,9.0,135.0,12000.0,9.0,2.0,119.0,125.0,26200.0,3948.0,15352.0,0.0,26.0,551.0,9.0,2288.0,8.0,9.0,-9.0,0.0,129300.0,1877.0,-112550.0,-8.0,-7.0,3000.0,0.0,15750.0,125.0,3990.0,2.0,21342.0,862.0,336.0,200.0,392.0,2910.0,9.0,6.0,750.0,220.0,8.0,191.0,75000.0,-9.0,79.0,79300.0,2.0,2.0,200.0,950.0,198.0,1732.0,44751.0,2288.0,2.0,4007.5,18300.0,5291.0,36.0,2.0,-238900.0,3948.0,-8.0,7.0,100.0,7310.0,101.0,-9.0,-6.0,-68050.0,10800.0,30.0,7920.0,4770.0,0.0,1732.0,-7.0,-852.0,6.0,0.0,-2413.0,2.0,0.0,0.0,119.0,82000.0,2200.0,70100.0,81.0,94650.0,3990.0,8.0,0.0,1955.0,30.0,4274.0,3984.0,92.0,-83550.0,25500.0,1955.0,6.0,3000.0,10.0,-201.0,99.8,99.7,29655.0,0.22,99.9,18433.0,2.9,64.6,28547.0,0.02,14448.0,2.9,99.9,100.0,93.4,42.0,44.9,51.8,-58.3,45.2,100.2,99.8,0.03,99.8,14931.0,48.1,99.7,0.0,7.9,3.3,48.1,89.4,8597.0,11.4,0.23,0.02,94.9,10230.0,,,90.4,100.0,92.0,46.3,1420.0,0.48,0.0048,684.0,0.0,0.03,684.0,14.0,90.6,9.4,1408.0,,0.0003,58.621,73.68,,,
