True,02ChildHealth: IQ1WyeMu4PS,02ChildHealth: LwxiPaHQwif,02ChildHealth: Pd6AH5koIb3,02ChildHealth: QVoVu8biqp6,02ChildHealth: R4d4BKvjEZj,02ChildHealth: RRWmViud0qT,02ChildHealth: b6SWIKqm2pB,02ChildHealth: t4CnonJDTnt,02ChildHealth: wzLKMAyhQPp,03Immunization: E972lFyd88c,03Immunization: EYNrJsPgIT4,03Immunization: HQ1xbZLblZk,03Immunization: IANvHJyavcP,03Immunization: KN9f6cVDWMk,03Immunization: KdoDBp8ifjd,03Immunization: LUo9HlcTymw,03Immunization: LmW4hy5pOla,03Immunization: MaXykGaVae7,03Immunization: NIK22J55iia,03Immunization: OVbqLykIW1C,03Immunization: PR1,03Immunization: Zcxj93PWd2V,03Immunization: a2UI5138tBe,03Immunization: aC7z0R1TkLT,03Immunization: aXG97b5u24F,03Immunization: etzs1ioMUYk,03Immunization: g6CZ47teciv,03Immunization: hLTlCFvKrEH,03Immunization: hSX4LQ4j9k9,03Immunization: hZSRYOqcz7W,03Immunization: iA32U7em8TY,03Immunization: k3TUqadtZMi,03Immunization: lbXmBL1FNqg,03Immunization: mEOmO2mnO9A,03Immunization: qNaj53STYXR,03Immunization: rLZJVW1MNHj,03Immunization: rjC5RUECjfa,03Immunization: rtwhAbwj7x5,03Immunization: tpBAHRiA6Ud,03Immunization: tpM3JWx6Q1D,03Immunization: uDz6o4spMtx,03Immunization: uepsx0TiuQt,03Immunization: v9bPPwINGwi,03Immunization: vHWCFOMxUbX,03Immunization: w0rSItvQO65,03Immunization: z9xGqDgG7xz,03Immunization: zWL5fcwMiv5,07Vaccine&LogisticsstockofUpazilaMunCC: A7vvFInXZlW,07Vaccine&LogisticsstockofUpazilaMunCC: AOOjH9v3zmo,07Vaccine&LogisticsstockofUpazilaMunCC: B0AF8ZpJl1j,07Vaccine&LogisticsstockofUpazilaMunCC: CIqVGXaxwys,07Vaccine&LogisticsstockofUpazilaMunCC: CWjfigGYClr,07Vaccine&LogisticsstockofUpazilaMunCC: D56uBnHDRbh,07Vaccine&LogisticsstockofUpazilaMunCC: DdAvaL0CFiG,07Vaccine&LogisticsstockofUpazilaMunCC: DnDduAtIDcs,07Vaccine&LogisticsstockofUpazilaMunCC: E8YfX9WPA7H,07Vaccine&LogisticsstockofUpazilaMunCC: ENp0SuguC5q,07Vaccine&LogisticsstockofUpazilaMunCC: ETY7fpl63LJ,07Vaccine&LogisticsstockofUpazilaMunCC: F5je7uMNe8R,07Vaccine&LogisticsstockofUpazilaMunCC: FIq44TxU2xT,07Vaccine&LogisticsstockofUpazilaMunCC: FhQr8WkX11z,07Vaccine&LogisticsstockofUpazilaMunCC: FkyB5rLFNzB,07Vaccine&LogisticsstockofUpazilaMunCC: Fp9YsXqGufz,07Vaccine&LogisticsstockofUpazilaMunCC: G0Y2VBmVAfD,07Vaccine&LogisticsstockofUpazilaMunCC: IRChugZecUb,07Vaccine&LogisticsstockofUpazilaMunCC: IsvafAZUBT2,07Vaccine&LogisticsstockofUpazilaMunCC: JIFZN8vjLQd,07Vaccine&LogisticsstockofUpazilaMunCC: JMmZ7oYOk1X,07Vaccine&LogisticsstockofUpazilaMunCC: JiCXwXUemzZ,07Vaccine&LogisticsstockofUpazilaMunCC: K40hjtBt9ov,07Vaccine&LogisticsstockofUpazilaMunCC: LdDyjYyRUtR,07Vaccine&LogisticsstockofUpazilaMunCC: MAXNXj3LxJU,07Vaccine&LogisticsstockofUpazilaMunCC: MXblPCxm6Ia,07Vaccine&LogisticsstockofUpazilaMunCC: Mhh1bhJNbF4,07Vaccine&LogisticsstockofUpazilaMunCC: N06p75l1RPV,07Vaccine&LogisticsstockofUpazilaMunCC: N8oEmA9Qhqo,07Vaccine&LogisticsstockofUpazilaMunCC: NKYWKdAcMhL,07Vaccine&LogisticsstockofUpazilaMunCC: Nk3Ndmen94z,07Vaccine&LogisticsstockofUpazilaMunCC: OBweKJuvV7X,07Vaccine&LogisticsstockofUpazilaMunCC: Ox28OMwIaKV,07Vaccine&LogisticsstockofUpazilaMunCC: OzfEwSkZ4kh,07Vaccine&LogisticsstockofUpazilaMunCC: P6081SZoBDw,07Vaccine&LogisticsstockofUpazilaMunCC: P9M9jiILYeg,07Vaccine&LogisticsstockofUpazilaMunCC: Px3AtZSgXC1,07Vaccine&LogisticsstockofUpazilaMunCC: QJ5DWIKENgY,07Vaccine&LogisticsstockofUpazilaMunCC: QMQMXuPHUU3,07Vaccine&LogisticsstockofUpazilaMunCC: QdgjJvGT5kk,07Vaccine&LogisticsstockofUpazilaMunCC: RKcUUBUvIxK,07Vaccine&LogisticsstockofUpazilaMunCC: S1xfXnwEaCH,07Vaccine&LogisticsstockofUpazilaMunCC: SVSARodqRsF,07Vaccine&LogisticsstockofUpazilaMunCC: SoLefSrhJJF,07Vaccine&LogisticsstockofUpazilaMunCC: TyawQaKOHrl,07Vaccine&LogisticsstockofUpazilaMunCC: TzSDGK3zAQs,07Vaccine&LogisticsstockofUpazilaMunCC: URhsEDWgGqP,07Vaccine&LogisticsstockofUpazilaMunCC: UdweJYE4kaq,07Vaccine&LogisticsstockofUpazilaMunCC: Uhghg4BVsVj,07Vaccine&LogisticsstockofUpazilaMunCC: UxQTjaajiiP,07Vaccine&LogisticsstockofUpazilaMunCC: VFFB3D4uxoe,07Vaccine&LogisticsstockofUpazilaMunCC: VpDIWtp5G5q,07Vaccine&LogisticsstockofUpazilaMunCC: VzMFKi0rwvu,07Vaccine&LogisticsstockofUpazilaMunCC: WVUTbNsIZho,07Vaccine&LogisticsstockofUpazilaMunCC: X8HO6EhYVta,07Vaccine&LogisticsstockofUpazilaMunCC: XU2FE7koqBC,07Vaccine&LogisticsstockofUpazilaMunCC: YFzQ52HAoIN,07Vaccine&LogisticsstockofUpazilaMunCC: YGlTjGHzk4R,07Vaccine&LogisticsstockofUpazilaMunCC: Ynzq3SiN2DT,07Vaccine&LogisticsstockofUpazilaMunCC: ZOxdPAhJXQI,07Vaccine&LogisticsstockofUpazilaMunCC: ZcqRxB9K4Zi,07Vaccine&LogisticsstockofUpazilaMunCC: aJ0yJ2aGjYY,07Vaccine&LogisticsstockofUpazilaMunCC: apI9ww6dgU0,07Vaccine&LogisticsstockofUpazilaMunCC: bEbABqXqeRb,07Vaccine&LogisticsstockofUpazilaMunCC: bbs88CxuR1T,07Vaccine&LogisticsstockofUpazilaMunCC: cJ6hq8fAFcZ,07Vaccine&LogisticsstockofUpazilaMunCC: cT7eO1PBQ91,07Vaccine&LogisticsstockofUpazilaMunCC: cdqjn347Zbe,07Vaccine&LogisticsstockofUpazilaMunCC: ct43l5CoOf6,07Vaccine&LogisticsstockofUpazilaMunCC: ds70pcMikca,07Vaccine&LogisticsstockofUpazilaMunCC: eKwVNOxmeaF,07Vaccine&LogisticsstockofUpazilaMunCC: ebg10XnQONn,07Vaccine&LogisticsstockofUpazilaMunCC: en1ttefgoD3,07Vaccine&LogisticsstockofUpazilaMunCC: f2mdfPnaxXO,07Vaccine&LogisticsstockofUpazilaMunCC: fd8rsVbwWTy,07Vaccine&LogisticsstockofUpazilaMunCC: fzvufYmaxW2,07Vaccine&LogisticsstockofUpazilaMunCC: i7OYnjFmbtq,07Vaccine&LogisticsstockofUpazilaMunCC: i7RioQPZlnV,07Vaccine&LogisticsstockofUpazilaMunCC: iakLGaO8n0i,07Vaccine&LogisticsstockofUpazilaMunCC: j7jbAKhLW1W,07Vaccine&LogisticsstockofUpazilaMunCC: joxiWMVhTW3,07Vaccine&LogisticsstockofUpazilaMunCC: kJArwj5ibTm,07Vaccine&LogisticsstockofUpazilaMunCC: l5GuPtMbFn7,07Vaccine&LogisticsstockofUpazilaMunCC: l5jfQIhqJNq,07Vaccine&LogisticsstockofUpazilaMunCC: lU3z4YCXkA6,07Vaccine&LogisticsstockofUpazilaMunCC: ld5qPYiz6GY,07Vaccine&LogisticsstockofUpazilaMunCC: lrHK9SXXwJH,07Vaccine&LogisticsstockofUpazilaMunCC: lupBcjTfV7f,07Vaccine&LogisticsstockofUpazilaMunCC: mGkTIFCYPBt,07Vaccine&LogisticsstockofUpazilaMunCC: nLlsYoYqGqn,07Vaccine&LogisticsstockofUpazilaMunCC: oGFyGVhbytW,07Vaccine&LogisticsstockofUpazilaMunCC: oK4INhFrhBX,07Vaccine&LogisticsstockofUpazilaMunCC: oWkwB8F0w3f,07Vaccine&LogisticsstockofUpazilaMunCC: ocDn6nA142v,07Vaccine&LogisticsstockofUpazilaMunCC: oq2pvIGyD1Q,07Vaccine&LogisticsstockofUpazilaMunCC: ox567qonkKk,07Vaccine&LogisticsstockofUpazilaMunCC: qC4WmFe4Sxf,07Vaccine&LogisticsstockofUpazilaMunCC: qnSZgWdeTxY,07Vaccine&LogisticsstockofUpazilaMunCC: rA7Esa0Nejt,07Vaccine&LogisticsstockofUpazilaMunCC: rxzFIJUVEvU,07Vaccine&LogisticsstockofUpazilaMunCC: sEKesoM3EFz,07Vaccine&LogisticsstockofUpazilaMunCC: sifbm7kXC3D,07Vaccine&LogisticsstockofUpazilaMunCC: tAN0LXbL15S,07Vaccine&LogisticsstockofUpazilaMunCC: u0jlIyA2Lf5,07Vaccine&LogisticsstockofUpazilaMunCC: uNghOt0NJmw,07Vaccine&LogisticsstockofUpazilaMunCC: uUyZkyMorh9,07Vaccine&LogisticsstockofUpazilaMunCC: vRAkj2ksaMh,07Vaccine&LogisticsstockofUpazilaMunCC: w7aL1rAI2oe,07Vaccine&LogisticsstockofUpazilaMunCC: wPP3FPUmSOo,07Vaccine&LogisticsstockofUpazilaMunCC: wUfo3drDEPq,07Vaccine&LogisticsstockofUpazilaMunCC: wm6A41U3ogH,07Vaccine&LogisticsstockofUpazilaMunCC: xGCaTc7emVG,07Vaccine&LogisticsstockofUpazilaMunCC: xIcqYxw3zSl,07Vaccine&LogisticsstockofUpazilaMunCC: xLKPNOJtun6,07Vaccine&LogisticsstockofUpazilaMunCC: xzPiVUW5fmB,07Vaccine&LogisticsstockofUpazilaMunCC: y1DXmBuKfd4,07Vaccine&LogisticsstockofUpazilaMunCC: yCHIWD3n2iN,07Vaccine&LogisticsstockofUpazilaMunCC: yZUeDG6V2r7,07Vaccine&LogisticsstockofUpazilaMunCC: zRkPTCFxpgv,07Vaccine&LogisticsstockofUpazilaMunCC: zqlmUNVRwQo,04Newborn: FzTEiMtiSQN,04Newborn: ItzZiE04Nk2,04Newborn: gj5nhClYavC,04Newborn: h8NlRbmUanV,04Newborn: tY985po4GQR,04Newborn: vWl3fYOxBB0,01MaternalHealth: CRstBHmZrRi,01MaternalHealth: DA4SHBTcotS,01MaternalHealth: EN6VvWHuz6H,01MaternalHealth: IQEbbjwChym,01MaternalHealth: IVpv2Tj5rbj,01MaternalHealth: UeBuoOKVSt9,01MaternalHealth: ejt6ia79ixB,01MaternalHealth: eykgM4I5jQF,01MaternalHealth: llFRYYZLkur,01MaternalHealth: nHvaVDaRcQU,01MaternalHealth: pqxYwxpF3yV,01MaternalHealth: sjorO3gQABy,01MaternalHealth: suIr6bcCKVv,05Logistics: gCIHrhpVM3p,05Logistics: t3oOvEIdZuw,AntenatalCare(ANC): EMN9ubIGpGh,AntenatalCare(ANC): lqGV3xf4MnW,AntenatalCare(ANC): wpDTeNQUuEb
040706,0.0,,1.2,14.9,14.05,3.3,0.2445,54550.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,55.5,91.2,413.0,0.0,0.0,116.0,0.0,0.0,116.0,4.0,55.6,43.1,427.0,,0.0,100.0,48.72,,,
100409,,97.8,1.3,6.24,7.86,3.3,0.0,38298.0,1.3,97.4,96.4,37488.0,2.1,96.2,28143.0,-7.2,50.8,41078.0,1.0,26584.0,-7.2,96.2,98.4,97.4,23.1,38.2,92.4,4.0,39.4,96.4,97.4,2.2,96.4,21942.0,5.1,95.2,0.11,11.3,7.6,3.0,85.2,10990.0,11.0,3.2,1.6,96.2,14577.0,27084.0,9280.5,22912.5,3721.1,5808.5,21.0,127.0,2.0,200063.0,37203.0,5607.5,11582.0,21.0,2.0,42.0,1.0,35.0,14542.5,1.0,33.0,135.0,570.0,22234.0,12177.0,29689.0,1771.0,42.0,7514.0,7418.0,2347.0,1.0,0.0,3.0,24.0,6087.0,5385.5,8558.5,22.0,31.0,2010.0,24.0,12508.5,157.0,9046.5,28.0,68487.0,15866.5,56.0,5853.0,8375.0,9130.5,752.0,2.0,7902.0,301.0,1.0,563.0,678051.0,37.0,38.0,11501.0,31.0,39.0,481.0,3618.0,5853.0,10017.0,68009.0,2281.0,0.0,3722.1,6400.0,44750.0,83.0,32.0,520065.0,12177.0,29.0,2.0,122.0,29102.0,262.0,30.0,1768.0,6239.5,2208.0,7465.0,33322.0,1179.0,24.0,10085.0,26.0,2767.0,22.0,868.0,2228.0,3.0,143.0,17.0,562.0,77954.0,3340.0,74796.0,5959.5,7928.0,9046.5,1.0,885.0,4607.0,799.0,8746.9,22240.5,48.0,15701.5,40050.0,4244.0,-4.0,1847.0,76.0,425.0,,,60.7,89.9,34.0,95.3,148.0,2.61,0.0261,101.0,0.0,0.0,101.0,0.0,100.0,0.0,147.0,,0.0,45.455,79.17,,,
100419,,99.8,3.8,7.79,1.85,3.5,0.0,9158.0,3.1,92.8,92.0,8646.0,3.1,91.7,7776.0,0.0,65.3,11105.0,0.86,7424.0,0.0,91.7,95.0,92.8,35.1,43.6,91.7,9.2,41.7,94.6,92.8,-0.38,92.0,5943.0,1.2,93.2,0.04,18.6,1.9,1.6,89.1,3426.0,6.8,1.9,5.0,91.7,2863.0,1795.0,1360.5,3462.0,2171.0,-748.5,4.0,6.0,-1.0,39596.0,6351.0,174.0,7698.0,4.0,-1.0,36.0,6.0,34.0,2095.5,3.0,5.0,-19.0,6.0,-6077.0,2232.0,8697.0,73.0,30.0,-25.0,-43.0,1798.0,-2.0,2.0,0.0,5.0,4757.0,519.0,-2903.5,5.0,2.0,69.0,4.0,1696.5,6.0,2157.0,5.0,11397.0,-1766.5,1100.0,103.0,3334.0,1360.5,-43.0,10.0,333.0,15.0,0.0,390.0,62254.5,-4.0,-39.0,4705.0,6.0,6.0,262.0,888.0,103.0,352.0,19802.0,1798.0,-1.0,2171.0,7507.0,2401.0,45.0,6.0,22070.5,2232.0,5.0,-1.0,6.0,941.0,-28.0,0.0,63.0,-3697.5,7770.0,6.0,-1567.0,932.0,4.0,352.0,4.0,0.0,24.0,21.0,-670.0,6.0,243.0,0.0,-19.0,1994.0,208.0,-6231.0,-748.5,5716.0,1812.0,1.0,21.0,1570.0,6.0,5337.0,1528.5,-40.0,-3391.0,6684.0,1570.0,24.0,-160.0,45.0,-1138.0,,,50.7,100.0,83.6,100.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.7,0.0,116.0,,0.0,8.696,100.0,,,
100428,,96.3,0.37,8.51,2.22,0.77,,34345.0,0.7,98.2,97.6,34784.0,1.6,97.6,20750.0,0.19,61.6,29864.0,0.55,19514.0,0.19,97.6,99.3,98.2,20.4,47.4,95.1,8.6,25.2,101.7,98.3,1.6,97.6,15580.0,3.1,96.6,0.0,22.7,3.7,1.5,88.1,7393.0,14.4,2.7,0.74,97.6,9044.0,29000.0,4360.5,14100.0,3298.0,866.5,0.0,220.0,16.0,138967.0,18862.5,1106.5,16450.0,2.0,5.0,180.0,18.0,0.0,5700.0,19.0,2.0,379.0,410.0,16950.0,6079.5,21537.0,2003.0,178.0,767.0,42.0,2466.0,2.0,5.0,-3.0,3.0,6057.0,1106.5,-150.0,-13.0,-13.0,1400.0,6.0,5700.0,410.0,4669.5,2.0,34251.0,1974.5,78.0,3500.0,3996.0,4360.5,40.0,17.0,1410.0,300.0,15.0,664.0,126321.0,-16.0,171.0,6183.0,6.0,2.0,680.0,3018.0,3500.0,3347.5,51457.0,2466.0,0.0,3330.0,14750.0,12576.0,86.0,2.0,77816.0,5929.5,3.0,4.0,220.0,8169.5,299.0,-17.0,1988.0,-150.0,10750.0,180.0,13350.0,2382.0,6.0,3197.5,-14.0,-56.0,62.0,300.0,-2042.0,3.0,50.0,0.0,379.0,52000.0,300.0,44500.0,866.5,8804.0,4669.5,15.0,300.0,3433.0,180.0,10136.0,6208.5,180.0,2050.0,27750.0,3433.0,62.0,1300.0,80.0,563.0,,,39.6,,,,,,,,,,,,,,,,,,,,,
100447,450.0,95.7,3.2,9.1,2.27,6.8,2.2222,12455.0,2.9,96.6,90.2,22824.0,3.8,96.0,9501.0,0.02,72.7,13782.0,2.4,8453.0,0.02,96.0,98.0,96.6,21.2,51.7,85.2,11.5,45.3,97.8,96.6,6.1,94.3,7000.0,11.7,90.7,-1.5,16.2,0.73,6.0,90.1,4663.0,-6.3,7.5,2.0,96.0,4172.0,5190.0,1873.5,6631.5,1963.0,-244.5,2.0,33.0,0.0,153008.0,9915.0,1200.0,9166.0,0.0,0.0,175.0,6.0,-6.0,4188.0,6.0,1.0,-23.0,33.0,-6920.0,4569.0,14421.0,4.0,179.0,98.5,-190.0,2723.0,7.0,1.0,0.0,0.0,30108.0,1200.0,-25483.0,0.0,-1.0,152.0,0.0,4188.0,33.0,4548.0,0.0,15813.0,1233.0,1715.0,1618.0,4473.0,1873.5,-190.0,0.0,583.5,14.0,6.0,460.0,59713.5,-5.0,-205.0,40596.0,1.0,1.0,168.0,1704.0,1618.0,1819.0,28206.0,2723.0,0.0,2023.0,10710.0,253.0,256.0,1.0,-101387.5,4569.0,-5.0,0.0,33.0,3294.0,-6.0,-4.0,4.0,-37363.0,36440.0,0.0,-4931.0,2658.0,2.0,1819.0,-5.0,-3.0,45.0,0.0,-2264.0,1.0,2818.4,0.0,-23.0,26156.0,364.0,-8944.0,-284.5,8900.0,4548.0,2.0,0.0,3336.0,0.0,6236.0,5949.0,-252.0,-3233.5,6258.0,3336.0,45.0,-2598.0,302.0,-1742.0,,,95.5,92.2,145.3,87.8,97.0,1.02,0.0102,75.0,0.6779999999999999,0.0,80.0,5.0,97.9,1.1,95.0,0.0,0.0,50.0,92.11,,,
100485,900.0,95.0,1.9,3.47,3.15,2.5,1.1561,23161.0,1.0,98.6,98.8,28793.0,-0.08,99.5,15383.0,2.7,62.4,22087.0,-0.15,14385.0,2.7,99.5,98.6,98.6,17.3,50.5,95.6,11.3,46.8,102.6,98.6,0.82,98.7,11607.0,3.1,97.8,8.86,9.3,0.0,2.3,89.1,7243.0,7.9,0.89,1.4,99.5,6723.0,39000.0,2512.5,10200.0,2694.4,710.5,2.0,232.0,0.0,58640.0,13380.0,1199.5,4100.0,2.0,0.0,22.0,0.0,0.0,5055.0,0.0,4.0,412.0,415.0,39000.0,4143.0,18456.0,2.0,22.0,1354.0,229.0,2664.0,0.0,0.0,2.0,2.0,24150.0,1199.5,-9005.0,2.0,4.0,300.0,2.0,4875.0,412.0,3652.5,4.0,24375.0,1774.0,0.0,50.0,3333.0,2632.5,229.0,0.0,1695.0,230.0,0.0,633.5,120450.0,3.0,199.0,57560.0,2.0,3.0,0.0,2358.0,50.0,1996.0,42168.0,2728.0,0.0,2742.4,-1100.0,11217.0,64.0,4.0,85810.0,4143.0,2.0,0.0,232.0,5322.0,230.0,4.0,2.0,-32075.0,-1200.0,240.0,16230.0,1646.0,2.0,1996.0,4.0,-612.0,0.0,0.0,-38.0,2.0,100.0,0.0,415.0,56200.0,918.0,56200.0,590.5,15200.0,3652.5,0.0,0.0,3191.0,240.0,11516.1,4719.0,199.0,900.0,18180.0,3351.0,0.0,200.0,64.0,0.0,0.0,100.0,92.6,98.8,3.6,98.8,178.0,1.45,0.0145,289.0,0.3215,0.0,301.0,2.0,90.2,4.1,194.0,0.0,0.0,0.0,21.28,,,
100602,,99.9,15.5,11.34,11.3,14.6,0.0,16951.0,1.2,99.5,98.4,16517.0,0.85,98.4,12549.0,-4.4,53.1,18217.0,0.82,12182.0,-4.4,98.9,99.5,99.5,36.2,52.3,98.5,8.0,44.9,99.6,98.8,-0.66,98.7,9543.0,0.98,100.2,0.0,5.3,4.9,1.6,86.7,5961.0,13.0,-0.62,0.46,100.2,2993.0,14300.0,1668.0,18450.0,3654.4,-1802.0,-9.0,45.0,10.0,80162.0,13678.5,1391.5,7835.0,-9.0,10.0,177.0,10.0,3.0,300.0,10.0,2.0,144.0,130.0,10000.0,4296.0,7279.0,50.0,230.0,100.0,-218.0,1907.0,10.0,8.0,-7.0,1.0,30410.0,1391.5,-28400.0,-9.0,-8.0,800.0,1.0,9600.0,167.0,3391.5,2.0,28161.0,1310.5,1171.0,10700.0,3218.0,1668.0,-129.0,7.0,390.0,346.0,10.0,254.0,18150.0,-7.0,-125.0,12960.0,2.0,3.0,35.0,360.0,10400.0,2341.0,24722.0,1907.0,300.0,3625.0,4327.0,18739.0,160.0,1.0,-65050.0,4296.0,-8.0,10.0,35.0,8112.5,343.0,-9.0,43.0,-2000.0,5750.0,12.0,11600.0,6748.0,1.0,2341.0,-8.0,774.0,19.0,-152.0,-6863.0,1.0,502.0,302.0,78.0,20500.0,20.0,14550.0,-1802.0,28400.0,3391.5,10.0,150.0,1931.0,48.0,3988.0,4756.5,-44.0,-9750.0,17400.0,1931.0,48.0,298.0,87.0,-1136.0,,,100.0,100.0,101.4,100.0,208.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,100.0,0.0,208.0,,0.0,59.375,52.63,,,
100603,,100.0,1.5,14.68,5.69,1.6,0.0,15681.0,0.62,98.9,99.9,22443.0,-0.3,99.3,14125.0,0.06,57.8,20641.0,-1.0,13538.0,0.06,99.3,99.6,99.3,36.8,47.6,95.8,-1.8,48.8,99.7,99.3,-0.82,99.9,10908.0,3.1,99.7,0.0,18.6,7.1,3.9,89.6,6668.0,17.2,-0.12,0.4,99.3,5534.0,43100.0,6213.0,44925.0,3769.0,2978.0,-10.0,176.0,21.0,965600.0,17988.0,3961.5,38830.0,-10.0,22.0,227.0,21.0,181.0,19500.0,21.0,10.0,590.0,894.0,37600.0,5832.0,11663.0,10.0,228.0,438.5,-57.0,1185.0,21.0,21.0,-9.0,10.0,56300.0,3961.5,-36300.0,-9.0,-9.0,1950.0,10.0,27300.0,594.0,5698.5,10.0,32794.5,4550.0,344.0,15900.0,2804.0,6213.0,-56.0,25.0,742.5,121.0,20.0,383.0,76500.0,-9.0,-69.0,32800.0,10.0,10.0,1702.0,970.0,14800.0,4439.0,32317.0,1185.0,1101.0,4086.0,5900.0,20677.5,282.0,10.0,-894000.0,5832.0,-9.0,22.0,176.0,12768.0,-63.0,-9.0,-10.0,-4000.0,30100.0,171.0,-26550.0,2610.0,10.0,4439.0,-9.0,-13.0,2.0,616.0,1411.0,10.0,524.0,10.0,890.0,65606.0,3344.0,36606.0,3209.0,144600.0,5698.5,21.0,626.0,1619.0,171.0,5272.0,7491.0,-6.0,-105575.0,10650.0,1619.0,2.0,1132.0,210.0,1370.0,100.0,0.0,100.0,100.0,98.1,100.0,106.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,100.0,0.0,106.0,,0.0,100.0,107.14,,,
100607,,99.9,0.29,11.14,5.01,2.6,0.0,27519.0,0.21,99.4,93.5,51707.0,1.8,98.2,32039.0,0.76,57.2,46530.0,1.4,31141.0,0.76,98.2,99.8,99.3,21.2,58.7,98.6,9.4,32.9,99.9,99.4,0.14,98.0,23785.0,0.79,99.2,0.0,19.2,2.4,0.65,89.3,14414.0,17.3,0.57,0.2,98.2,12454.0,10200.0,7431.0,12792.0,3057.0,3866.0,3.0,484.0,0.0,716500.0,39942.0,7211.5,30800.0,4.0,2.0,68.0,8.0,45.0,5977.5,7.0,5.0,652.0,656.0,5840.0,12388.5,35160.0,173.0,67.0,954.0,186.0,2949.0,7.0,4.0,-3.0,5.0,36850.0,7211.5,-34622.5,5.0,-3.0,4600.0,5.0,12667.5,656.0,11665.5,4.0,83076.0,6433.0,68.0,4900.0,7212.0,7431.0,185.0,12.0,1338.0,420.0,7.0,384.0,177600.0,-4.0,-5.0,24900.0,5.0,5.0,135.0,1820.0,4900.0,8976.5,82285.0,2949.0,0.0,3056.0,4750.0,44501.0,421.0,5.0,-598850.0,12388.5,-3.0,1.0,429.0,26321.0,379.0,-3.0,160.0,-12632.5,18500.0,262.0,12819.5,4380.0,5.0,8976.5,-4.0,-356.0,5.0,-4000.0,-737.0,1.0,600.0,6000.0,635.0,31000.0,3175.0,15850.0,3866.0,44000.0,11665.5,7.0,0.0,3851.0,262.0,12398.7,14052.0,439.0,-31608.0,37369.5,3851.0,14.0,3830.0,86.0,76.0,,,96.2,68.0,74.3,68.0,292.0,0.33,0.0033,44.0,0.0,0.0,44.0,1.0,84.6,15.4,292.0,,0.0,0.0,48.65,,,
100610,25.0,95.7,0.6,17.83,10.6,1.9,0.5952,29475.0,0.31,99.6,99.6,30301.0,0.13,99.7,19406.0,2.9,66.9,28476.0,-0.07,14020.0,2.8,99.7,99.8,99.6,18.5,52.2,47.6,5.1,45.3,99.8,99.6,0.04,99.7,14852.0,52.2,99.6,0.0,32.8,3.3,52.2,89.4,9285.0,14.0,0.24,0.17,99.7,10563.0,46000.0,3135.0,15000.0,4124.0,-623.0,-10.0,100.0,11.0,402500.0,12672.0,2355.0,13180.0,-10.0,10.0,13.0,35.0,335.0,12000.0,16.0,2.0,112.0,125.0,18800.0,4098.0,11953.0,0.0,13.0,551.0,22.0,1779.0,13.0,15.0,-15.0,0.0,133300.0,2355.0,-113250.0,-11.0,-14.0,3000.0,0.0,15750.0,125.0,4290.0,2.0,23142.0,992.0,66.0,200.0,2799.0,3285.0,22.0,36.0,750.0,220.0,11.0,187.0,75000.0,-35.0,81.0,97700.0,2.0,2.0,200.0,1160.0,158.0,2348.0,41273.0,1779.0,72.0,4015.5,28700.0,9369.0,35.0,2.0,-320000.0,4098.0,-13.0,10.0,100.0,5553.0,-114.0,-16.0,-36.0,-79950.0,47200.0,30.0,7920.0,2530.0,0.0,2348.0,-10.0,-835.0,13.0,-20.0,-300.0,2.0,750.0,16.0,121.0,82000.0,2200.0,32800.0,-873.0,74350.0,4290.0,15.0,0.0,1646.0,30.0,6880.0,4344.0,94.0,-56900.0,25500.0,1646.0,4.0,2125.0,9.0,134.0,,,98.1,99.6,91.0,99.0,1371.0,0.63,0.0063,1009.0,0.1957,0.0,1009.0,21.0,84.6,15.2,1358.0,0.0,0.0,95.833,94.59,,,
