True,02ChildHealth: IQ1WyeMu4PS,02ChildHealth: LwxiPaHQwif,02ChildHealth: Pd6AH5koIb3,02ChildHealth: QVoVu8biqp6,02ChildHealth: R4d4BKvjEZj,02ChildHealth: RRWmViud0qT,02ChildHealth: b6SWIKqm2pB,02ChildHealth: t4CnonJDTnt,02ChildHealth: wzLKMAyhQPp,04Newborn: FzTEiMtiSQN,04Newborn: ItzZiE04Nk2,04Newborn: gj5nhClYavC,04Newborn: h8NlRbmUanV,04Newborn: tY985po4GQR,04Newborn: vWl3fYOxBB0,07Vaccine&LogisticsstockofUpazilaMunCC: A7vvFInXZlW,07Vaccine&LogisticsstockofUpazilaMunCC: AOOjH9v3zmo,07Vaccine&LogisticsstockofUpazilaMunCC: B0AF8ZpJl1j,07Vaccine&LogisticsstockofUpazilaMunCC: CIqVGXaxwys,07Vaccine&LogisticsstockofUpazilaMunCC: CWjfigGYClr,07Vaccine&LogisticsstockofUpazilaMunCC: D56uBnHDRbh,07Vaccine&LogisticsstockofUpazilaMunCC: DdAvaL0CFiG,07Vaccine&LogisticsstockofUpazilaMunCC: DnDduAtIDcs,07Vaccine&LogisticsstockofUpazilaMunCC: E8YfX9WPA7H,07Vaccine&LogisticsstockofUpazilaMunCC: ENp0SuguC5q,07Vaccine&LogisticsstockofUpazilaMunCC: ETY7fpl63LJ,07Vaccine&LogisticsstockofUpazilaMunCC: F5je7uMNe8R,07Vaccine&LogisticsstockofUpazilaMunCC: FIq44TxU2xT,07Vaccine&LogisticsstockofUpazilaMunCC: FhQr8WkX11z,07Vaccine&LogisticsstockofUpazilaMunCC: FkyB5rLFNzB,07Vaccine&LogisticsstockofUpazilaMunCC: Fp9YsXqGufz,07Vaccine&LogisticsstockofUpazilaMunCC: G0Y2VBmVAfD,07Vaccine&LogisticsstockofUpazilaMunCC: IRChugZecUb,07Vaccine&LogisticsstockofUpazilaMunCC: IsvafAZUBT2,07Vaccine&LogisticsstockofUpazilaMunCC: JIFZN8vjLQd,07Vaccine&LogisticsstockofUpazilaMunCC: JMmZ7oYOk1X,07Vaccine&LogisticsstockofUpazilaMunCC: JiCXwXUemzZ,07Vaccine&LogisticsstockofUpazilaMunCC: K40hjtBt9ov,07Vaccine&LogisticsstockofUpazilaMunCC: LdDyjYyRUtR,07Vaccine&LogisticsstockofUpazilaMunCC: MAXNXj3LxJU,07Vaccine&LogisticsstockofUpazilaMunCC: MXblPCxm6Ia,07Vaccine&LogisticsstockofUpazilaMunCC: Mhh1bhJNbF4,07Vaccine&LogisticsstockofUpazilaMunCC: N06p75l1RPV,07Vaccine&LogisticsstockofUpazilaMunCC: N8oEmA9Qhqo,07Vaccine&LogisticsstockofUpazilaMunCC: NKYWKdAcMhL,07Vaccine&LogisticsstockofUpazilaMunCC: Nk3Ndmen94z,07Vaccine&LogisticsstockofUpazilaMunCC: OBweKJuvV7X,07Vaccine&LogisticsstockofUpazilaMunCC: Ox28OMwIaKV,07Vaccine&LogisticsstockofUpazilaMunCC: OzfEwSkZ4kh,07Vaccine&LogisticsstockofUpazilaMunCC: P6081SZoBDw,07Vaccine&LogisticsstockofUpazilaMunCC: P9M9jiILYeg,07Vaccine&LogisticsstockofUpazilaMunCC: Px3AtZSgXC1,07Vaccine&LogisticsstockofUpazilaMunCC: QJ5DWIKENgY,07Vaccine&LogisticsstockofUpazilaMunCC: QMQMXuPHUU3,07Vaccine&LogisticsstockofUpazilaMunCC: QdgjJvGT5kk,07Vaccine&LogisticsstockofUpazilaMunCC: RKcUUBUvIxK,07Vaccine&LogisticsstockofUpazilaMunCC: S1xfXnwEaCH,07Vaccine&LogisticsstockofUpazilaMunCC: SVSARodqRsF,07Vaccine&LogisticsstockofUpazilaMunCC: SoLefSrhJJF,07Vaccine&LogisticsstockofUpazilaMunCC: TyawQaKOHrl,07Vaccine&LogisticsstockofUpazilaMunCC: TzSDGK3zAQs,07Vaccine&LogisticsstockofUpazilaMunCC: URhsEDWgGqP,07Vaccine&LogisticsstockofUpazilaMunCC: UdweJYE4kaq,07Vaccine&LogisticsstockofUpazilaMunCC: Uhghg4BVsVj,07Vaccine&LogisticsstockofUpazilaMunCC: UxQTjaajiiP,07Vaccine&LogisticsstockofUpazilaMunCC: VFFB3D4uxoe,07Vaccine&LogisticsstockofUpazilaMunCC: VpDIWtp5G5q,07Vaccine&LogisticsstockofUpazilaMunCC: VzMFKi0rwvu,07Vaccine&LogisticsstockofUpazilaMunCC: WVUTbNsIZho,07Vaccine&LogisticsstockofUpazilaMunCC: X8HO6EhYVta,07Vaccine&LogisticsstockofUpazilaMunCC: XU2FE7koqBC,07Vaccine&LogisticsstockofUpazilaMunCC: YFzQ52HAoIN,07Vaccine&LogisticsstockofUpazilaMunCC: YGlTjGHzk4R,07Vaccine&LogisticsstockofUpazilaMunCC: Ynzq3SiN2DT,07Vaccine&LogisticsstockofUpazilaMunCC: ZOxdPAhJXQI,07Vaccine&LogisticsstockofUpazilaMunCC: ZcqRxB9K4Zi,07Vaccine&LogisticsstockofUpazilaMunCC: aJ0yJ2aGjYY,07Vaccine&LogisticsstockofUpazilaMunCC: apI9ww6dgU0,07Vaccine&LogisticsstockofUpazilaMunCC: bEbABqXqeRb,07Vaccine&LogisticsstockofUpazilaMunCC: bbs88CxuR1T,07Vaccine&LogisticsstockofUpazilaMunCC: cJ6hq8fAFcZ,07Vaccine&LogisticsstockofUpazilaMunCC: cT7eO1PBQ91,07Vaccine&LogisticsstockofUpazilaMunCC: cdqjn347Zbe,07Vaccine&LogisticsstockofUpazilaMunCC: ct43l5CoOf6,07Vaccine&LogisticsstockofUpazilaMunCC: ds70pcMikca,07Vaccine&LogisticsstockofUpazilaMunCC: eKwVNOxmeaF,07Vaccine&LogisticsstockofUpazilaMunCC: ebg10XnQONn,07Vaccine&LogisticsstockofUpazilaMunCC: en1ttefgoD3,07Vaccine&LogisticsstockofUpazilaMunCC: f2mdfPnaxXO,07Vaccine&LogisticsstockofUpazilaMunCC: fd8rsVbwWTy,07Vaccine&LogisticsstockofUpazilaMunCC: fzvufYmaxW2,07Vaccine&LogisticsstockofUpazilaMunCC: i7OYnjFmbtq,07Vaccine&LogisticsstockofUpazilaMunCC: i7RioQPZlnV,07Vaccine&LogisticsstockofUpazilaMunCC: iakLGaO8n0i,07Vaccine&LogisticsstockofUpazilaMunCC: j7jbAKhLW1W,07Vaccine&LogisticsstockofUpazilaMunCC: joxiWMVhTW3,07Vaccine&LogisticsstockofUpazilaMunCC: kJArwj5ibTm,07Vaccine&LogisticsstockofUpazilaMunCC: l5GuPtMbFn7,07Vaccine&LogisticsstockofUpazilaMunCC: l5jfQIhqJNq,07Vaccine&LogisticsstockofUpazilaMunCC: lU3z4YCXkA6,07Vaccine&LogisticsstockofUpazilaMunCC: ld5qPYiz6GY,07Vaccine&LogisticsstockofUpazilaMunCC: lrHK9SXXwJH,07Vaccine&LogisticsstockofUpazilaMunCC: lupBcjTfV7f,07Vaccine&LogisticsstockofUpazilaMunCC: mGkTIFCYPBt,07Vaccine&LogisticsstockofUpazilaMunCC: nLlsYoYqGqn,07Vaccine&LogisticsstockofUpazilaMunCC: oGFyGVhbytW,07Vaccine&LogisticsstockofUpazilaMunCC: oK4INhFrhBX,07Vaccine&LogisticsstockofUpazilaMunCC: oWkwB8F0w3f,07Vaccine&LogisticsstockofUpazilaMunCC: ocDn6nA142v,07Vaccine&LogisticsstockofUpazilaMunCC: oq2pvIGyD1Q,07Vaccine&LogisticsstockofUpazilaMunCC: ox567qonkKk,07Vaccine&LogisticsstockofUpazilaMunCC: qC4WmFe4Sxf,07Vaccine&LogisticsstockofUpazilaMunCC: qnSZgWdeTxY,07Vaccine&LogisticsstockofUpazilaMunCC: rA7Esa0Nejt,07Vaccine&LogisticsstockofUpazilaMunCC: rxzFIJUVEvU,07Vaccine&LogisticsstockofUpazilaMunCC: sEKesoM3EFz,07Vaccine&LogisticsstockofUpazilaMunCC: sifbm7kXC3D,07Vaccine&LogisticsstockofUpazilaMunCC: tAN0LXbL15S,07Vaccine&LogisticsstockofUpazilaMunCC: u0jlIyA2Lf5,07Vaccine&LogisticsstockofUpazilaMunCC: uNghOt0NJmw,07Vaccine&LogisticsstockofUpazilaMunCC: uUyZkyMorh9,07Vaccine&LogisticsstockofUpazilaMunCC: vRAkj2ksaMh,07Vaccine&LogisticsstockofUpazilaMunCC: w7aL1rAI2oe,07Vaccine&LogisticsstockofUpazilaMunCC: wPP3FPUmSOo,07Vaccine&LogisticsstockofUpazilaMunCC: wUfo3drDEPq,07Vaccine&LogisticsstockofUpazilaMunCC: wm6A41U3ogH,07Vaccine&LogisticsstockofUpazilaMunCC: xGCaTc7emVG,07Vaccine&LogisticsstockofUpazilaMunCC: xIcqYxw3zSl,07Vaccine&LogisticsstockofUpazilaMunCC: xLKPNOJtun6,07Vaccine&LogisticsstockofUpazilaMunCC: xzPiVUW5fmB,07Vaccine&LogisticsstockofUpazilaMunCC: y1DXmBuKfd4,07Vaccine&LogisticsstockofUpazilaMunCC: yCHIWD3n2iN,07Vaccine&LogisticsstockofUpazilaMunCC: yZUeDG6V2r7,07Vaccine&LogisticsstockofUpazilaMunCC: zRkPTCFxpgv,07Vaccine&LogisticsstockofUpazilaMunCC: zqlmUNVRwQo,03Immunization: E972lFyd88c,03Immunization: EYNrJsPgIT4,03Immunization: HQ1xbZLblZk,03Immunization: IANvHJyavcP,03Immunization: KN9f6cVDWMk,03Immunization: KdoDBp8ifjd,03Immunization: LUo9HlcTymw,03Immunization: LmW4hy5pOla,03Immunization: MaXykGaVae7,03Immunization: NIK22J55iia,03Immunization: OVbqLykIW1C,03Immunization: PR1,03Immunization: Zcxj93PWd2V,03Immunization: a2UI5138tBe,03Immunization: aC7z0R1TkLT,03Immunization: aXG97b5u24F,03Immunization: etzs1ioMUYk,03Immunization: g6CZ47teciv,03Immunization: hLTlCFvKrEH,03Immunization: hSX4LQ4j9k9,03Immunization: hZSRYOqcz7W,03Immunization: iA32U7em8TY,03Immunization: k3TUqadtZMi,03Immunization: lbXmBL1FNqg,03Immunization: mEOmO2mnO9A,03Immunization: qNaj53STYXR,03Immunization: rLZJVW1MNHj,03Immunization: rjC5RUECjfa,03Immunization: rtwhAbwj7x5,03Immunization: tpBAHRiA6Ud,03Immunization: tpM3JWx6Q1D,03Immunization: uDz6o4spMtx,03Immunization: uepsx0TiuQt,03Immunization: v9bPPwINGwi,03Immunization: vHWCFOMxUbX,03Immunization: w0rSItvQO65,03Immunization: z9xGqDgG7xz,03Immunization: zWL5fcwMiv5,01MaternalHealth: CRstBHmZrRi,01MaternalHealth: DA4SHBTcotS,01MaternalHealth: EN6VvWHuz6H,01MaternalHealth: IQEbbjwChym,01MaternalHealth: IVpv2Tj5rbj,01MaternalHealth: UeBuoOKVSt9,01MaternalHealth: ejt6ia79ixB,01MaternalHealth: eykgM4I5jQF,01MaternalHealth: llFRYYZLkur,01MaternalHealth: nHvaVDaRcQU,01MaternalHealth: pqxYwxpF3yV,01MaternalHealth: sjorO3gQABy,01MaternalHealth: suIr6bcCKVv,05Logistics: gCIHrhpVM3p,05Logistics: t3oOvEIdZuw,AntenatalCare(ANC): EMN9ubIGpGh,AntenatalCare(ANC): lqGV3xf4MnW,AntenatalCare(ANC): wpDTeNQUuEb
040706,0.0,,1.0,19.05,14.75,2.1,0.188,27653.0,0.79,,,,32.7,24.5,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.0,0.25,0.0025,235.0,0.0,0.13,265.0,0.0,53.5,46.5,538.0,,0.0013,100.0,51.52,,,
100409,,94.3,0.93,5.51,7.08,2.6,0.0,39135.0,0.92,,,84.8,40.0,7.1,45.7,12857.0,4197.0,13912.5,1263.0,1626.0,11.0,72.0,1.0,307134.0,18237.0,2177.0,11582.0,11.0,1.0,102.0,0.0,8.0,5995.5,0.0,22.0,-8.0,471.0,-843.0,5352.0,27555.0,1608.0,98.0,1214.0,4.0,1924.0,0.0,0.0,3.0,12.0,11093.0,2177.0,-1958.5,11.0,22.0,979.0,12.0,4959.0,58.0,5271.0,17.0,37044.0,7474.0,0.0,3077.0,5889.0,4197.0,0.0,1.0,1602.0,146.0,0.0,563.0,425742.0,21.0,-63.0,17157.0,21.0,21.0,213.0,3048.0,3077.0,3098.0,66337.0,1924.0,0.0,2743.0,17550.0,12275.0,199.0,21.0,220956.0,5352.0,21.0,1.0,70.0,14279.0,138.0,21.0,1607.0,-3495.0,13200.0,72.0,33322.0,2932.0,12.0,3098.0,17.0,-4265.0,101.0,191.0,-745.0,3.0,53.0,17.0,427.0,29556.0,1830.0,12606.0,3286.0,17704.0,5271.0,0.0,208.0,3445.0,72.0,5725.0,12150.0,-56.0,2491.5,40050.0,3463.0,79.0,936.0,192.0,168.0,98.0,97.3,35747.0,53.7,97.5,6515.0,11.0,76.7,34508.0,53.6,12594.0,11.0,97.5,98.3,45.2,22.9,35.1,43.2,6.5,32.6,45.5,98.0,54.3,45.5,23683.0,56.0,44.8,33.95,30.9,13.8,3.6,86.1,9691.0,10.7,54.4,1.7,45.1,15017.0,141.0,4.51,0.0451,131.0,0.0,0.0,131.0,0.0,100.0,0.0,141.0,,0.0,0.0,46.34,,,
100419,700.0,98.0,2.1,7.33,2.09,2.0,1.0101,9398.0,1.7,,,56.5,61.6,55.0,61.6,1295.0,952.5,2941.5,1284.0,-1850.5,4.0,5.0,-1.0,27071.0,4684.5,-1140.0,7698.0,4.0,-1.0,30.0,0.0,-1.0,1654.5,0.0,4.0,-20.0,5.0,-9277.0,1654.5,5164.0,53.0,24.0,-62.5,-20.0,836.0,0.0,0.0,3.0,4.0,3497.0,-1140.0,-6337.5,4.0,3.0,57.0,4.0,1338.0,5.0,1338.0,4.0,8536.5,-2237.5,600.0,53.0,1707.0,952.5,-20.0,-2.0,295.5,10.0,0.0,390.0,57084.0,3.0,-26.0,4119.0,5.0,5.0,212.0,648.0,53.0,-763.5,21529.0,836.0,-1.0,2715.6,7507.0,-996.5,30.0,5.0,8007.0,1654.5,4.0,-1.0,5.0,1413.5,7.0,3.0,53.0,-7688.0,7770.0,5.0,-1567.0,790.0,4.0,-763.5,3.0,-2227.0,24.0,21.0,-850.0,5.0,31.0,0.0,-20.0,1494.0,174.0,-9531.0,-297.5,5865.0,1338.0,0.0,21.0,863.0,5.0,3227.0,1033.5,-26.0,-7869.5,6684.0,863.0,24.0,-2.0,30.0,-713.0,94.5,94.9,8755.0,56.3,94.6,1730.0,18.9,82.5,9587.0,55.9,3465.0,18.9,94.6,95.2,41.2,36.1,34.4,41.2,9.2,38.5,41.6,94.5,55.3,41.6,7780.0,56.4,42.2,0.04,34.5,29.4,2.5,89.2,3029.0,5.5,55.7,4.8,41.3,3139.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.9,0.0,100.0,,0.0,0.0,100.0,,,
100428,,74.7,0.36,8.0,3.59,0.84,,22138.0,0.79,,,43.7,,,,17000.0,2542.5,11550.0,1903.0,-3283.5,3.0,180.0,13.0,179300.0,11544.0,-671.0,16450.0,5.0,3.0,191.0,14.0,0.0,3600.0,14.0,2.0,-122.0,290.0,-7050.0,3724.5,19449.0,2003.0,191.0,542.0,-4.0,6053.0,1.0,3.0,0.0,3.0,8959.0,-671.0,-5829.0,-9.0,-10.0,1400.0,6.0,3600.0,290.0,2820.0,2.0,20983.5,-1017.0,252.0,3000.0,4125.0,2542.5,-4.0,12.0,1185.0,300.0,13.0,664.0,86700.0,-10.0,55.0,8700.0,6.0,2.0,630.0,2508.0,3000.0,-2183.5,47945.0,5873.0,0.0,5987.0,29600.0,1270.5,172.0,2.0,1000.0,3724.5,5.0,1.0,180.0,6566.0,300.0,-10.0,1992.0,-5450.0,41950.0,150.0,13350.0,3045.0,6.0,-2183.5,-10.0,-4738.0,433.0,300.0,-3114.0,3.0,0.0,0.0,-122.0,31000.0,0.0,-16300.0,619.5,17030.0,2820.0,13.0,300.0,3411.0,150.0,4877.0,3351.0,55.0,-3350.0,27750.0,3411.0,433.0,1400.0,172.0,387.0,73.1,71.6,30278.0,53.3,72.5,4759.0,16.6,93.1,23758.0,50.1,9281.0,16.6,72.5,78.1,36.5,26.4,26.7,35.4,8.4,19.7,36.5,73.2,51.1,36.5,15382.0,51.6,35.7,0.0,54.6,13.0,0.92,87.7,6052.0,15.0,54.2,21.9,36.5,8831.0,,,,,,,,,,,,,,,,,,
100447,900.0,87.9,0.89,10.4,2.28,4.8,0.7752,8844.0,1.1,,,75.8,24.0,34.4,24.8,4562.0,1183.5,5689.5,820.0,-2183.5,2.0,33.0,0.0,576266.0,6826.5,71.5,9766.0,0.0,0.0,306.0,5.0,-2.0,3264.0,5.0,1.0,-232.0,33.0,-16968.0,3055.5,18701.0,4.0,322.0,8.5,-322.0,3475.0,6.0,0.0,1.0,0.0,34394.0,71.5,-33214.0,0.0,0.0,108.0,0.0,3264.0,33.0,3034.5,0.0,11014.5,-1231.5,1893.0,1438.0,5124.0,1183.5,-305.0,0.0,493.5,14.0,5.0,460.0,46156.5,-4.0,-288.0,33922.0,1.0,1.0,0.0,1434.0,1438.0,-345.5,35827.0,3475.0,0.0,3310.0,20515.0,-7636.5,357.0,1.0,-551882.5,3055.5,-4.0,0.0,33.0,3882.5,14.0,-3.0,4.0,-31972.0,45031.0,0.0,-4931.0,5215.0,2.0,-345.5,-4.0,-3495.0,262.0,0.0,-5080.0,1.0,1056.0,0.0,-238.0,21606.0,298.0,-24455.0,295.5,19490.0,3034.5,1.0,0.0,2923.0,0.0,3009.0,3916.5,-289.0,-14920.5,6258.0,2923.0,280.0,-992.0,358.0,-1836.0,97.4,95.8,28059.0,62.4,96.8,2167.0,20.4,87.6,13631.0,62.3,3914.0,20.4,96.8,97.6,37.8,17.5,37.8,32.0,11.4,36.9,36.7,97.4,64.8,36.7,11363.0,67.2,34.3,-1.5,42.7,14.7,6.8,89.7,4407.0,7.7,64.8,2.4,37.6,6142.0,132.0,0.64,0.0064,84.0,0.0,1.29,109.0,0.0,65.6,34.4,131.0,,0.0129,44.736999999999995,92.59,,,
100485,,93.6,1.2,3.16,5.29,1.7,0.0,22518.0,0.77,0.0,100.0,88.0,40.6,3.0,40.6,29500.0,1687.5,6750.0,1882.0,-1909.5,2.0,202.0,0.0,74097.0,9255.0,157.0,4100.0,2.0,0.0,74.0,0.0,0.0,3255.0,0.0,2.0,282.0,300.0,29500.0,2535.0,19046.0,2.0,74.0,334.0,169.0,3154.0,0.0,0.0,2.0,2.0,23941.0,157.0,-10801.0,2.0,2.0,300.0,2.0,3150.0,300.0,2340.0,2.0,16875.0,104.0,85.0,0.0,3574.0,1807.5,169.0,0.0,675.0,230.0,0.0,666.0,78300.0,2.0,173.0,45048.0,2.0,2.0,0.0,1938.0,0.0,141.0,40736.0,3019.0,0.0,4535.0,900.0,4419.0,65.0,2.0,28014.0,2535.0,2.0,0.0,202.0,5020.0,230.0,2.0,2.0,-22350.0,1800.0,210.0,16230.0,2212.0,2.0,141.0,2.0,-2043.0,29.0,0.0,-1282.0,2.0,100.0,0.0,282.0,46500.0,428.0,46500.0,762.5,24794.0,2340.0,0.0,0.0,3176.0,210.0,8343.0,2700.0,173.0,-13178.0,18180.0,3336.0,29.0,200.0,70.0,-108.0,120.9,116.0,28490.0,50.8,116.9,4993.0,9.4,81.1,19647.0,50.8,6657.0,9.4,122.3,121.0,59.4,7.2,47.4,50.3,-4.9,53.7,65.2,114.8,56.8,59.5,12828.0,58.4,52.3,4.55,59.4,11.5,3.8,88.5,6557.0,7.8,56.8,-21.0,60.1,7116.0,171.0,1.49,0.0149,180.0,0.0,0.0,265.0,0.0,100.0,0.0,168.0,,0.0,0.0,23.81,,,
100602,,100.0,10.8,9.65,12.04,9.5,0.0,13211.0,1.5,,,96.9,78.9,81.0,78.9,14300.0,817.5,18450.0,1557.0,-740.5,-9.0,45.0,10.0,80162.0,6480.0,874.5,7835.0,-9.0,10.0,177.0,10.0,3.0,300.0,10.0,2.0,144.0,130.0,10000.0,2337.0,4771.0,50.0,230.0,85.0,-218.0,1115.0,10.0,8.0,-7.0,1.0,30410.0,874.5,-28400.0,-9.0,-8.0,800.0,1.0,9600.0,167.0,1846.5,2.0,12363.0,647.0,1171.0,10700.0,1672.0,817.5,-129.0,7.0,357.0,346.0,10.0,237.0,18150.0,-7.0,-125.0,12960.0,2.0,3.0,35.0,360.0,10400.0,1452.0,13474.0,1115.0,300.0,1529.0,4327.0,6839.0,160.0,1.0,-65050.0,2337.0,-8.0,10.0,35.0,3479.0,343.0,-9.0,43.0,-2000.0,5750.0,12.0,11600.0,6748.0,1.0,1452.0,-8.0,509.0,19.0,-152.0,-6863.0,1.0,502.0,302.0,78.0,20500.0,20.0,14550.0,-740.5,28400.0,1846.5,10.0,150.0,1062.0,48.0,2645.0,2445.0,-44.0,-9750.0,17400.0,1062.0,48.0,298.0,87.0,-1136.0,99.7,98.3,8682.0,9.1,97.8,2890.0,-5.8,50.3,9212.0,9.0,5819.0,-5.8,98.7,99.8,91.6,26.7,88.3,90.4,6.6,86.5,90.7,98.4,7.4,90.7,797.0,9.4,92.3,0.0,1.1,9.4,2.1,86.3,5568.0,8.3,7.5,0.19,90.5,1693.0,145.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,100.0,0.0,142.0,,0.0,62.857,75.68,,,
100603,,100.0,0.63,9.32,5.44,0.93,0.0,12076.0,0.7,100.0,0.0,100.0,61.4,61.4,61.4,24650.0,2691.0,12000.0,2441.0,-95.0,-10.0,90.0,12.0,731000.0,8715.0,1547.5,38830.0,-10.0,12.0,165.0,12.0,129.0,5325.0,12.0,1.0,443.0,800.0,19150.0,3121.5,10273.0,1.0,132.0,428.5,-50.0,1085.0,12.0,12.0,-10.0,1.0,30200.0,1547.5,-26175.0,-10.0,-10.0,1100.0,1.0,13125.0,500.0,3115.5,1.0,15129.0,866.0,126.0,10000.0,2359.0,2691.0,-83.0,12.0,718.5,64.0,12.0,363.0,9900.0,-10.0,-70.0,13600.0,1.0,1.0,1200.0,680.0,9000.0,2091.5,24802.0,1185.0,1001.0,3265.0,4700.0,5027.0,199.0,1.0,-771400.0,3121.5,-10.0,12.0,90.0,5460.0,-49.0,-10.0,-10.0,-575.0,29400.0,89.0,-26550.0,2704.0,1.0,1991.5,-10.0,-1574.0,55.0,446.0,-1334.0,1.0,80.0,10.0,743.0,31600.0,794.0,-5150.0,853.0,105300.0,3115.5,12.0,456.0,1707.0,89.0,3294.0,3114.0,-12.0,-97400.0,10650.0,1707.0,55.0,840.0,132.0,1056.0,27.0,27.1,14546.0,32.4,26.6,3295.0,10.8,68.5,12955.0,32.0,6607.0,10.8,26.6,27.1,18.1,30.7,16.1,18.3,8.3,16.4,18.3,27.1,32.0,18.3,4890.0,32.0,18.3,0.0,30.3,3.2,-0.03,89.3,5854.0,21.4,32.4,72.9,18.1,3953.0,88.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,100.0,0.0,88.0,,0.0,84.615,150.0,,,
100607,,100.0,0.11,5.62,3.26,0.65,0.0,45021.0,0.08,,,100.1,58.7,51.8,33.8,10200.0,4284.0,12792.0,1709.0,-3050.0,5.0,484.0,0.0,804400.0,21514.5,1343.0,30800.0,5.0,0.0,181.0,4.0,2.0,5977.5,4.0,5.0,470.0,656.0,-23850.0,6300.0,41190.0,173.0,185.0,804.0,118.0,7741.0,4.0,1.0,0.0,5.0,53200.0,1343.0,-50922.5,5.0,1.0,4600.0,5.0,12667.5,656.0,6300.0,4.0,45000.0,477.0,164.0,4900.0,7634.0,4284.0,118.0,4.0,1188.0,420.0,4.0,389.0,177600.0,1.0,-247.0,48750.0,5.0,5.0,135.0,1440.0,4900.0,-2156.0,89470.0,7741.0,0.0,7418.0,29800.0,3490.0,660.0,5.0,-705350.0,6300.0,1.0,0.0,429.0,12717.5,417.0,1.0,169.0,-36382.5,216850.0,262.0,12819.5,7787.0,5.0,-2156.0,0.0,-9562.0,185.0,-4000.0,-4084.0,1.0,-30.0,6000.0,470.0,31000.0,3175.0,-186900.0,2602.0,87700.0,6300.0,4.0,0.0,4934.0,262.0,9128.7,8100.0,289.0,-77308.0,37369.5,4935.0,185.0,4580.0,160.0,81.0,134.0,132.3,49162.0,53.1,132.9,7338.0,19.9,92.8,38479.0,53.1,15008.0,19.9,132.9,134.2,64.0,25.3,67.2,64.1,10.0,44.3,62.9,134.0,51.9,62.9,25896.0,52.1,64.5,1.22,41.6,14.9,0.53,89.3,13010.0,16.6,52.0,-34.2,62.8,13264.0,227.0,0.27,0.0027,35.0,0.0,0.0,35.0,1.0,80.1,19.9,226.0,,0.0,0.0,48.65,,,
100610,,94.2,0.24,17.63,10.67,1.2,0.0,26159.0,0.15,,,97.4,36.4,30.2,36.4,46000.0,2760.0,15000.0,2698.0,231.0,-7.0,100.0,8.0,220300.0,12072.0,3049.0,13680.0,-7.0,7.0,16.0,9.0,135.0,12000.0,9.0,2.0,118.0,125.0,27900.0,3948.0,9052.0,0.0,16.0,551.0,19.0,982.0,8.0,9.0,-9.0,0.0,101700.0,3049.0,-85300.0,-8.0,-7.0,3000.0,0.0,15750.0,125.0,3990.0,2.0,21342.0,2020.0,56.0,200.0,1643.0,2910.0,19.0,6.0,750.0,220.0,8.0,191.0,75000.0,-9.0,78.0,56250.0,2.0,2.0,200.0,950.0,198.0,2976.0,24616.0,982.0,2.0,2836.5,18100.0,11626.0,37.0,2.0,-149800.0,3948.0,-8.0,7.0,100.0,8060.0,101.0,-9.0,-6.0,-43400.0,14800.0,30.0,7920.0,3320.0,0.0,2976.0,-7.0,8082.0,7.0,0.0,-900.0,2.0,0.0,0.0,118.0,82000.0,2200.0,67200.0,280.0,49050.0,3990.0,8.0,0.0,800.0,30.0,3982.0,3984.0,91.0,-34550.0,25500.0,800.0,7.0,3000.0,11.0,144.0,100.1,100.1,30243.0,52.6,99.2,4538.0,-51.9,56.6,23646.0,52.5,9065.0,-51.9,100.2,100.3,47.5,-55.7,44.9,47.5,4.5,45.2,47.6,100.1,52.5,47.6,14954.0,52.6,47.6,0.0,-42.0,3.4,0.24,80.1,8597.0,11.4,52.6,-0.35,47.6,10250.0,1805.0,0.45,0.0045,663.0,0.0,0.0,663.0,4.0,75.9,24.1,1800.0,,0.0,58.621,75.68,,,
