   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	6842	1539	301	1831	604	325	246	732	978	5578	81.5259
Jessore Sadar	65920	21198	5505	14313	3152	3314	2515	3109	5624	53106	80.5613
Sarsa	9735	2850	472	1844	450	483	380	679	1059	7158	73.5285
Keshobpur	9672	3478	351	2405	116	341	384	534	918	7609	78.6704
Bagherpara	15892	6384	1408	2851	730	1058	503	906	1409	13840	87.0878
Monirampur	7871	2134	340	2453	37	357	367	874	1241	6562	83.3693
Abhaynagar	4939	1159	677	1196	105	94	100	244	344	3575	72.3831
Chowgachha	2242	729	164	432	109	94	93	268	361	1889	84.2551

 
