   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8700	3399	1637	1271	260	521	159	135	294	7382	84.8506
Rangunia	12400	3887	573	2537	633	553	123	1359	1482	9665	77.9435
Doublemooring	11700	3281	2347	2015	458	162	302	427	729	8992	76.8547
Fatichhari	12321	3276	409	1627	265	294	32	776	808	6679	54.2083
Sitakunda	16589	6410	992	2680	612	596	46	955	1001	12291	74.0913
Rawzan	12164	3335	796	1164	463	133	4	489	493	6384	52.4827
Sandwip	7199	2585	347	1324	261	52	7	81	88	4657	64.6895
Chandlaish	5440	2619	301	400	111	99	22	362	384	3914	71.9485
Banshkhali	11695	4856	682	1875	97	100	74	170	244	7854	67.1569
Satkania	11945	5055	340	1431	526	251	54	661	715	8318	69.6358
Anwara	7586	3167	347	948	488	106	73	313	386	5442	71.7374
Patiya	5031	1699	324	794	205	166	9	363	372	3560	70.7613
Lohagora	11132	5080	898	2464	37	82	11	135	146	8707	78.2160

 
