   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8707	3027	1417	1122	347	939	226	146	372	7224	82.9677
Rangunia	14938	5332	1158	2339	408	673	137	1064	1201	11111	74.3808
Doublemooring	11712	3363	2352	2208	487	330	319	472	791	9531	81.3781
Fatichhari	12764	3985	901	2913	316	459	44	804	848	9422	73.8170
Sitakunda	11987	3820	1087	2044	653	258	46	497	543	8405	70.1176
Mirsharai	9804	3509	543	1368	442	384	1	998	999	7245	73.8984
Rawzan	3119	1293	315	475	177	50	26	125	151	2461	78.9035
Sandwip	3786	1489	104	762	152	66	15	73	88	2661	70.2853
Chandlaish	5601	2479	486	257	188	283	30	378	408	4101	73.2191
Banshkhali	11260	5014	854	2001	336	528	78	236	314	9047	80.3464
Satkania	16976	7287	756	2453	531	763	155	943	1098	12888	75.9189
Anwara	6383	2503	499	899	300	246	85	238	323	4770	74.7298
Patiya	1632	622	124	223	39	89	4	81	85	1182	72.4265
Lohagora	9841	4308	522	1203	58	200	21	225	246	6537	66.4262

 
