   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8707	3090	1427	1212	350	966	226	146	372	7417	85.1843
Rangunia	15078	5425	1191	2428	429	731	137	1069	1206	11410	75.6732
Doublemooring	11712	3400	2382	2257	487	337	319	472	791	9654	82.4283
Fatichhari	12764	3985	901	2913	316	459	44	804	848	9422	73.8170
Sitakunda	12675	4087	1207	2253	606	270	46	499	545	8968	70.7535
Mirsharai	2648	889	139	411	137	79	0	265	265	1920	72.5076
Rawzan	3134	966	303	525	211	78	8	128	136	2219	70.8041
Sandwip	3089	1209	75	622	128	49	5	64	69	2152	69.6666
Chandlaish	5644	2364	533	280	245	302	33	381	414	4138	73.3168
Banshkhali	11260	5030	640	2049	345	611	78	231	309	8984	79.7869
Satkania	10348	4520	370	1572	348	477	62	647	709	7996	77.2710
Anwara	6389	2547	491	926	306	250	85	238	323	4843	75.8022
Patiya	1638	624	123	226	44	93	4	83	87	1197	73.0769
Lohagora	9284	4098	513	1191	70	237	23	225	248	6357	68.4726

 
